Start,End,Return_Predicted_Train,Market_Return_Train,Return_Predicted_Test,Market_Return_Test
2006-03-20,2006-09-15,1.1045767747826023,1.0878307257280153,1.0361403556653308,1.0504043545962105
2006-09-18,2007-03-20,1.26824869865767,1.1482094019682032,0.934006946601025,1.173825230922169
2007-03-21,2007-09-18,1.2253265311841173,1.1857664615964143,0.8296441966739033,1.298289683889545
2007-09-19,2008-03-19,1.0951644904207694,1.160535778923027,0.670683302356089,1.1550044084680948
2008-03-20,2008-09-17,0.7940416580073764,1.0185841968872043,0.5535053361668897,1.1271062999551065
2008-09-18,2009-03-19,0.5971902675579646,0.9614605236084947,0.4054421284867048,0.9385981934884368
2009-03-20,2009-09-17,0.34492765299889244,0.8682819824279471,0.37462158358867786,1.4766032973265806
2009-09-18,2010-03-19,0.5748206176583728,1.560785083234224,0.3946148523284342,1.7785190733343368
2010-03-22,2010-09-17,0.6398706721044699,1.6777727505254834,0.3553556890563863,1.7309677847486817
2010-09-20,2011-03-18,0.5203947424786604,1.5608896996297603,0.34393186689083055,2.079337425582561
2011-03-21,2011-09-16,0.5342884438863744,1.6690444580717685,0.3508346482390922,1.987831925314715
2011-09-19,2012-03-19,0.4512254459733751,1.5323623622779559,0.3077096954047274,2.440927694792758
2012-03-20,2012-09-17,0.5191919531629975,1.7093288534066113,0.30244868012526166,2.3180605418672444
2012-09-18,2013-03-21,0.5132520310839017,1.681761502615217,0.3058158680097931,2.5187482612157845
2013-03-22,2013-09-19,0.5232161184241452,1.7433348542516975,0.2982040346381544,2.9260648329455767
2013-09-20,2014-03-21,0.5837164389369056,1.955755932332928,0.3028940970443611,3.458167682606031
2014-03-24,2014-09-19,0.5786773313844116,1.9725849562033317,0.302172517290414,3.830886914128217
2014-09-22,2015-03-23,0.6065860813305409,2.076003478384433,0.2822415930973275,3.980937989751443
2015-03-24,2015-09-21,0.5548840574887591,2.0540206198294704,0.29356480958396514,3.63335945982783
2015-09-22,2016-03-22,0.49624084006318325,1.93143110693003,0.30020073082775256,3.881517671026999
2016-03-23,2016-09-20,0.5791602001677045,2.122785648269875,0.2569033861923848,4.3537815085497105
2016-09-21,2017-03-22,0.5933855645172105,2.2066166792817716,0.25114504408923866,4.726986526595689
2017-03-23,2017-09-20,0.5862217589928971,2.305595323739995,0.24418466362903368,4.997609821790907
2017-09-21,2018-03-22,0.5884672244762641,2.369861371329722,0.2624686709124484,5.566999505088359
2018-03-23,2018-09-20,0.6656687470559493,2.5228964660021354,0.24572720278594695,5.9460659184465365
2018-09-21,2019-03-25,0.6481373964486762,2.600303652122313,0.2382512934131752,6.03537363166648
2019-03-26,2019-09-23,0.5540649976398874,2.505300477272618,0.2327054289745387,6.241560292579815
2019-09-24,2020-03-24,0.5676405522772211,2.674747528771239,0.18727972569055393,5.279071394278974
2020-03-25,2020-09-22,0.38395505975541677,2.4567411713907195,0.140823668375594,7.809365626863298
2020-09-23,2021-03-24,0.44218091926983966,3.29186365396741,0.12147970151228149,12.80439143045713
2021-03-25,2021-09-22,0.5173656845634229,4.329821918280397,0.1149746393601352,13.9344975579437
2021-09-23,2022-03-23,0.47485549847773284,4.267972297520531,0.11467278756998343,16.372404550411222
2022-03-24,2022-09-22,0.4806798253089237,4.368303756269344,0.11532396685518348,13.731509922161125
2022-09-23,2023-03-24,0.40829372912227296,4.050413860671785,0.09905129076599185,14.511954043802525
2023-03-27,2023-09-25,0.36833431773588915,4.083884933642304,0.09570301040527138,15.551069981882009
2023-09-26,2024-03-26,0.3987820594966914,4.367971670986189,0.10176722556990413,19.693605183432787
2024-03-27,2024-09-25,0.4507864253872086,5.1382795544983475,0.10333432830030952,21.424327379529117
2024-09-26,2025-03-28,0.44007657801057193,5.2239290028394025,0.11077684932810036,21.08667908511502
2025-03-31,2025-09-29,0.3990623383553001,5.0665818331054435,0.10554444655906393,26.90764187172847
