Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,n_estimators,max_depth,min_samples_split,min_samples_leaf,max_features
PTEN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.28919382253835424,-0.05594388272161778,-0.10629204456001942,-0.10796267195404963,-2.7207475755634425,1,1,100,5,50,1,sqrt
FHN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.21697308073696872,0.0533431466487022,0.08941810982787682,0.0969633708410136,-2.4265004164662582,0,0,100,5,50,1,sqrt
KMB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0011430556193996993,-0.0667862730808411,0.07993660748367577,0.11498280010897101,-0.014299526279409945,0,0,100,5,50,1,sqrt
OXY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0702576673068955,-0.09639871371031469,0.22146512908027186,-0.09676623680016952,0.31724031498173255,0,1,100,5,50,1,sqrt
ERIC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04340537109921748,-0.02267084949122281,-0.08336280946996931,0.2179706019232986,-0.5206802814731654,1,0,100,5,50,1,sqrt
AES,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.15267419667783422,-0.033228967840992836,0.20175760203410167,0.1085066199837166,-0.7567209123155061,0,0,100,5,50,1,sqrt
MSTR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.10368500302041228,-0.2160625608236328,-0.022068592660269434,0.334663798210975,-4.698306077626719,1,0,100,5,50,1,sqrt
MRK,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.045681073840585305,-0.013073925909956298,0.2197254432899336,0.08466723033502871,-0.2079007016966529,0,0,100,5,50,1,sqrt
NVDA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.47863023127233384,-0.40803673684362046,0.16135504149049437,0.35599665868022656,2.9663171776416455,1,0,100,5,50,1,sqrt
CAG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.11669877168787018,0.023588532770272203,0.09312638971664877,0.14983869070212383,1.253122471975387,1,0,100,5,50,1,sqrt
MCHP,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.1465419670589199,-0.1851401300238238,-0.10487762861252385,0.1208759828028872,1.3972662139447034,0,0,100,5,50,1,sqrt
FE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.3028488115618332,-0.09646181991454118,0.16580459060225838,0.1368854258525105,-1.8265405708116031,0,0,100,5,50,1,sqrt
BA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.034613923331922605,0.002642401913187804,0.09113265072326522,0.1845549763027914,-0.37981912143685764,0,0,100,5,50,1,sqrt
NVO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.08501147001660209,-0.057353908901946214,0.22275889732972481,0.27044196680419447,-0.38162996421538764,0,0,100,5,50,1,sqrt
EQT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.09145731206868438,0.12768454105196378,0.043155160822583305,0.23043202088449732,2.1192670893911796,1,0,100,5,50,1,sqrt
INFY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04939091416131549,-0.055696495348277184,0.12078899836138328,0.38116143971803024,0.4089024234934459,0,0,100,5,50,1,sqrt
UMC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.45866623926154015,-0.4304340593638287,0.008558562723257857,0.11755162177960309,-53.59150293017269,0,0,100,5,50,1,sqrt
JNJ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.012097446233965296,-0.005153042949367198,0.092353717322606,0.0459985233454758,0.1309903551765764,0,0,100,5,50,1,sqrt
PBR-A,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.03184940418883389,-0.10026008876277179,0.14375690829442547,0.05584221575991243,-0.22155042541401768,0,0,100,5,50,1,sqrt
KEY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0635310961046219,-0.059929097758923,0.05886303309267937,0.07197871191045438,-1.0793038137296238,0,0,100,5,50,1,sqrt
CNC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4510360702015687,0.0949950302572202,-0.327498307172392,0.365556848718764,-1.3772164934096824,1,0,100,5,50,1,sqrt
MDLZ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.15068981814928087,-0.1760098208957691,0.16111498112829814,0.015152874596768402,0.9352936461525228,0,0,100,5,50,1,sqrt
MDT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.12153198376154059,-0.008363705720904398,-0.22124306500936858,0.22774294591388658,0.5493143197794439,1,0,100,5,50,1,sqrt
GAP,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.3618342024187521,-0.2137501470568087,-0.0778973050021753,0.17474904372932798,4.645015670422074,0,0,100,5,50,1,sqrt
MSFT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.007270154471722801,0.08472778365220231,-0.06395686794232756,0.1821821106921996,-0.11367277206692776,1,0,100,5,50,1,sqrt
GSK,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.004530083541737993,-0.029859046572237508,0.0809738201420374,0.03834270728231109,-0.05594503919651691,0,0,100,5,50,1,sqrt
TXN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.024347626725215545,-0.2306331836032888,0.00528951487566593,0.006343126002629773,4.602998062681555,1,0,100,5,50,1,sqrt
GGB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3942157546308504,0.023202765141074735,0.20802882188218694,0.1273191886705196,1.8950054663776676,1,0,100,5,50,1,sqrt
KGC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.42094544991663085,-0.053894729442053965,0.30612848242925783,0.09730144174914131,1.3750613682733872,1,0,100,5,50,1,sqrt
PLUG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.19325127365793093,0.0427426236906361,-0.21452022595630843,-0.0022876380452250076,0.90085339410975,1,1,100,5,50,1,sqrt
INTC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.2639201303742202,0.08938858626806931,-0.16053367215755465,0.1934286424735955,1.6440172757974265,0,0,100,5,50,1,sqrt
ABEV,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.07197306054064433,-0.044382402206932466,0.100024698279504,0.24686853744747483,-0.7195528882229308,0,0,100,5,50,1,sqrt
FCX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4992314623330803,-0.31642709480500725,0.0628349642715075,0.06811103577780561,7.94512208483035,1,0,100,5,50,1,sqrt
EQNR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3717953899041973,0.22523252689814502,0.201070828219104,-0.0803511344496854,1.8490767318024732,1,1,100,5,50,1,sqrt
NKE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.014288082154168703,0.09581997472978729,-0.0785092855125558,0.31774604476048524,-0.18199225812446918,1,0,100,5,50,1,sqrt
AAPL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0666292847975459,-0.26973507276201,0.023024071964613726,0.2867910969567486,-2.893896653031233,0,0,100,5,50,1,sqrt
AMAT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.2815169516396184,-0.06918671257954856,-0.25822575265650827,0.1748121054679503,1.0901970417105997,0,0,100,5,50,1,sqrt
IAG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.20925739147454803,0.10951708264032904,0.1777437251079607,-0.1457506110535698,-1.1772983341462326,0,1,100,5,50,1,sqrt
HBAN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.01695863303464539,-0.029608660198722,0.06738025474573875,0.015718539998223,0.2516854989438562,0,0,100,5,50,1,sqrt
F,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04309004379679866,0.2946051491357877,-0.0800823073154761,0.19991212588653978,-0.5380719567313392,1,1,100,5,50,1,sqrt
BAC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.06650430809145969,0.0008230226673119991,0.1884867048979816,0.05185112195883989,0.3528328861574355,0,0,100,5,50,1,sqrt
TU,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.031486164502073116,-0.32683711158187195,0.19711472018562234,0.1128503411011916,0.15973522663564999,0,0,100,5,50,1,sqrt
MRVL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.3366923051764063,0.07332570971264507,-0.5953099632037533,0.07189011372244031,0.565574786224716,1,1,100,5,50,1,sqrt
QCOM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.021421623112595684,0.037594591095484874,-0.2899116969419763,0.14940779463828902,-0.0738901649659312,1,0,100,5,50,1,sqrt
EXC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.07338552978511989,0.0800921791821725,0.07082495968818331,0.11483057382031102,-1.0361534988259766,0,0,100,5,50,1,sqrt
PBR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.13010442096016625,0.11276034673984212,0.149884903860888,0.056097282296374534,0.8680288515307684,0,1,100,5,50,1,sqrt
TSM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.008281599716966091,-0.13098694878302708,-0.10774220347406031,0.23713880116333705,-0.07686495588481207,1,0,100,5,50,1,sqrt
CTRA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0876762796205747,0.13843758479893345,0.2594846860476911,0.21738810977566753,0.3378861425543261,0,0,100,5,50,1,sqrt
VTRS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0030830117044988534,0.1700005397667548,-0.05922040816699552,0.10978479949969751,0.052059953653224994,1,1,100,5,50,1,sqrt
MU,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.09668523017900064,0.014485753374341468,-0.012951998609873122,-0.21152048667562665,7.464888863198216,0,1,100,5,50,1,sqrt
C,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.019092029486858498,0.09938487443131,0.06934272345058139,0.13080250835138432,0.2753285209581486,0,0,100,5,50,1,sqrt
DVN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.1261163775389854,-0.344855332232398,0.10505587535899354,0.10234716744825131,-1.2004695321230212,0,0,100,5,50,1,sqrt
WMT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1196886550187113,0.1150265115859216,-0.025770667896108074,0.08027929112794809,-4.644375361213935,1,1,100,5,50,1,sqrt
APH,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.24215465104001585,0.13352903073013114,0.1519498638849102,0.18730920449316052,1.5936483577466614,1,0,100,5,50,1,sqrt
MS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.22597571573599198,-0.09796193333426001,0.0765862959756473,0.240939755527465,2.9506024917022637,1,0,100,5,50,1,sqrt
PPL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.08646819636951901,0.0769923391876589,0.16197744243828205,0.08360910365097961,-0.5338286311222985,0,0,100,5,50,1,sqrt
SONY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.12569499655579922,0.08267577202156069,-0.07700236935545018,0.11768044172599829,-1.6323523238042101,1,0,100,5,50,1,sqrt
WFC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.01841637207876,-0.0076980414594922005,0.1513764813473036,0.035827928822156796,0.12165940121508868,0,0,100,5,50,1,sqrt
PFE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.12025462957081819,-0.019322283104821703,0.01869006899907429,0.04627003528338242,6.434145833103899,1,0,100,5,50,1,sqrt
PCG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.027976072578814903,0.06640994295405911,0.13732714207021918,0.15581526871271797,-0.20371845038841602,0,0,100,5,50,1,sqrt
RIG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3977982646366848,-0.36947269440335745,-0.10763311472214736,0.18147679419672413,-3.6958724614036553,1,0,100,5,50,1,sqrt
CCL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.16368228555911324,0.05336193370759821,-0.3010331072347142,0.2694054313576584,-0.5437351627623166,1,0,100,5,50,1,sqrt
B,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.05298286344818779,-0.3371575285864812,0.1615377196824324,-0.007034111131368952,-0.3279906609573726,0,0,100,5,50,1,sqrt
CSCO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.2605732190233171,0.17441824385688737,0.03530662748641428,0.36228322688337533,-7.380291961433691,0,0,100,5,50,1,sqrt
HAL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.15814501001736217,0.12220587653617097,-0.027502249337186493,-0.1030040993473776,-5.750257299992196,1,1,100,5,50,1,sqrt
LOW,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.09391363510390219,0.07547248626237091,-0.11464460354263822,0.19347198992734066,-0.8191718772787605,1,0,100,5,50,1,sqrt
CSX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.09142883360736082,-0.19555130890478262,0.15099220970073177,0.23843871610386763,0.6055202039136574,0,0,100,5,50,1,sqrt
WDC,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.04946035273340825,-0.5336283368343773,-0.30077437579534505,0.1833784770157699,0.1644433725533268,1,0,100,5,50,1,sqrt
NOK,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.11441511284226405,0.06331395389118637,0.1309663506329341,0.097983569606882,-0.8736222112727334,0,0,100,5,50,1,sqrt
HD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.02887012958872041,0.08709847606920514,-0.13839116108269578,0.2177113702345068,-0.20861252527153115,1,0,100,5,50,1,sqrt
MNST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.7002880420861446,-0.19061003910547591,0.46945792047285867,0.4180090794848982,1.4916950200366919,1,0,100,5,50,1,sqrt
SBUX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.2977498262307297,0.32006101908456713,-0.15318956815737061,0.11031062732005377,1.9436690749389234,0,1,100,5,50,1,sqrt
RF,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.09091290105505599,-0.0457616107804715,0.103837389056277,0.0367414834445945,-0.8755314620419019,0,0,100,5,50,1,sqrt
IPG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.03945792194714119,-0.019414640773955875,-0.13828040225214297,0.41357827283562826,0.28534717360159906,1,0,100,5,50,1,sqrt
VLY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.030212879460362205,-0.06964436929549839,0.150922054620435,0.034418453703417104,-0.20018863072297022,0,0,100,5,50,1,sqrt
UNH,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.07814949059943437,0.43763942615610474,-0.1501751168829264,0.08518670712866652,-0.5203890779080145,1,1,100,5,50,1,sqrt
NGD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3454486726469027,-0.0964673624196449,0.18701610815612102,-0.12880318807252178,1.8471599909379046,1,1,100,5,50,1,sqrt
HL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.028729686279047914,-0.49429549491237257,0.1967242003258519,0.29835588040058514,0.14604042731631575,0,0,100,5,50,1,sqrt
SLB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.00926219811975762,-0.12185237404052805,0.143506833386529,0.03243523012685925,-0.06454186118657025,0,0,100,5,50,1,sqrt
CMCSA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.05135185874001841,-0.19439173727030343,0.2665940502226516,0.1950299248910632,0.192621923471776,0,0,100,5,50,1,sqrt
EXAS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.12232275275427529,0.3113626444555567,-0.14230475510393678,0.6541312851804084,0.8595830312552311,1,0,100,5,50,1,sqrt
BAX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.01303745141442223,-0.01317196916309881,0.12343664164539253,0.17116553877915483,0.10562059402001621,0,0,100,5,50,1,sqrt
NEE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.020818891119925794,0.08606715452742301,0.05713790293003798,0.3269658847189594,-0.3643621843352793,0,0,100,5,50,1,sqrt
BKR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0911950097270587,-0.013326973032860972,0.13877753532997744,-0.04601071468072018,0.6571309218759385,0,1,100,5,50,1,sqrt
AMD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.3189755318772111,-0.31928167463552587,-0.6358081049132841,-0.2350572603587909,0.5016852245391166,1,0,100,5,50,1,sqrt
LEN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.001065950115248529,-0.22759524565651695,-0.22862615822110008,0.19043892899749018,0.004662415375136858,1,0,100,5,50,1,sqrt
KO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.013782530414330195,0.0137135449027104,0.0820646963749314,0.10040311973719872,-0.16794713224017233,0,0,100,5,50,1,sqrt
CPRT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.06668429212476383,-0.1696299440532746,0.07231654521780767,0.10425300221226068,-0.9221166736314593,0,0,100,5,50,1,sqrt
BP,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.04449289338176937,-0.22153911141429802,0.0774254718321701,-0.086145914940378,0.5746544687285028,0,0,100,5,50,1,sqrt
XOM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.15729741834872346,-0.0798856754337593,0.1583832354712649,0.09973919514597092,0.9931443683461155,0,0,100,5,50,1,sqrt
JHX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.15639570756048848,0.04305418867506253,-0.1852009542979509,0.46671003948631495,0.8444649119295542,1,0,100,5,50,1,sqrt
ABT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.012636679077961791,0.0040806522752054025,0.1355488394248488,0.1084193431616168,0.09322602193851935,0,0,100,5,50,1,sqrt
ITUB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.6757517000482561,0.014970427449375392,0.033688762536611794,0.2378670387998686,20.05866791081662,1,0,100,5,50,1,sqrt
^VIX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.5381777083667241,0.35540067378973156,0.464918368337333,-0.1521613804819956,-1.157574630340774,0,1,100,5,50,1,sqrt
APA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.1705854578477073,-0.02297911986603016,0.05150120428646226,0.022294476903730816,3.3122615327375526,1,0,100,5,50,1,sqrt
SHEL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.07426990590400802,-0.2561097607180565,0.1561958078051717,-0.03416210187309138,0.4754923128068032,0,0,100,5,50,1,sqrt
CNQ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.07784865108611226,-0.06603784741647975,0.043510745303864264,-0.06220706140185187,1.7891822018318402,1,0,100,5,50,1,sqrt
TEVA,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.004218151203952213,-0.06793286045824805,-0.10076769162944155,0.022023845339453174,-0.04186015513249869,1,0,100,5,50,1,sqrt
BCS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.07553179409475622,-0.00040159280598142666,0.1389721455748594,0.23446094066324588,0.5435031155510937,0,0,100,5,50,1,sqrt
LYG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0994343935169253,-0.0856941982919602,0.08480130156641301,0.19824340697948764,-1.1725573980613049,0,0,100,5,50,1,sqrt
TSCO,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2671939909331734,-0.15898875651893754,-0.2632771005064294,0.08127289749695395,-1.0148774444082287,1,0,100,5,50,1,sqrt
VZ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.04926410448055879,-0.0734345044687628,0.0662946907302158,0.16929886975731193,-0.7431078407324887,0,0,100,5,50,1,sqrt
BMY,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.1856493408907031,-0.0773765854150816,-0.026895250857161226,0.3447223106190454,6.902681141613945,0,0,100,5,50,1,sqrt
NEM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.24807114444736691,-0.24956490541730736,-0.020270277052376478,-0.12246848071797681,12.23817236470792,0,0,100,5,50,1,sqrt
USB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.06957531505398701,0.063925380883262,0.10514939401170288,0.13291992367250813,-0.6616806088891338,0,0,100,5,50,1,sqrt
CLF,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.012269628720759216,-0.08674158785625721,-0.25402791028433824,0.4134151116112177,-0.04830031750064624,1,0,100,5,50,1,sqrt
BBD,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.3408206563042038,-0.029416313274264496,-0.08594636880127285,0.25554910785076224,-3.965503849176654,1,0,100,5,50,1,sqrt
DIS,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.012140761741406603,-0.006543684108822605,0.08455277344098099,0.16476229346387666,-0.1435879776301013,0,0,100,5,50,1,sqrt
LUV,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.035780720469467925,-0.3854096182008584,0.041043376981399725,-0.09659995368148382,0.8717781795996766,0,0,100,5,50,1,sqrt
WIT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.1686881011456513,-0.21399367065181368,-0.08336696614048314,0.35850064156858474,2.0234405659118266,0,0,100,5,50,1,sqrt
BSX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.4631413806761878,-0.11624231893571269,-0.31184229405277253,0.12050871261195148,-1.4851782119003114,1,0,100,5,50,1,sqrt
BB,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.19490660612832414,-0.10672122617224762,0.02400758954079757,0.6443758320558887,8.118541255343748,1,0,100,5,50,1,sqrt
LNW,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.11914416520082109,-0.04095642592333623,-0.09754261194827622,0.0539901331320828,-1.2214576052566595,1,0,100,5,50,1,sqrt
CVX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.03708165271358061,0.005252033024076306,0.19772479821699385,0.11023397648056749,0.1875417400749359,0,0,100,5,50,1,sqrt
BBWI,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.06575376890004886,-0.14175170082906738,0.10834142772870824,0.11502241347143323,0.6069125197860529,0,0,100,5,50,1,sqrt
FAST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.2504880559220446,-0.2863025708367615,-0.11077297059208939,0.0423847787376542,2.2612741590585514,0,0,100,5,50,1,sqrt
CCJ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.5036316925994995,-0.16011319690273376,0.12955259345876194,0.013408037970443026,3.887469012805299,1,0,100,5,50,1,sqrt
GOOG,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0002995346462949539,-0.1275226826638054,0.07795253575512257,0.2278647027412998,-0.0038425260114167657,0,0,100,5,50,1,sqrt
ES,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.029083672382198195,0.09292881690376352,0.16429698820508662,0.258615780877297,0.1770189015631497,0,0,100,5,50,1,sqrt
KR,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0571899429138571,-0.1957935638720449,0.16108877432210153,0.1326488857245931,-0.3550212803749081,0,0,100,5,50,1,sqrt
HPQ,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.39089441726901947,-0.03149610494222112,0.07280789267186373,0.25928254665870665,-5.36884674070616,0,0,100,5,50,1,sqrt
IRM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.180873962292489,-0.046596819408565,-0.09007976965580178,0.11591260733131707,-2.0079310036383893,1,0,100,5,50,1,sqrt
ON,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.2209071207509618,-0.26132063131096994,-0.0933164217778967,0.5273575599872391,-2.367290949890309,1,0,100,5,50,1,sqrt
AZN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.025398550316307986,-0.023989748201528396,0.2851197497309113,-0.036997608055997194,0.0890802911418044,0,1,100,5,50,1,sqrt
TGT,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.0893154564020707,0.15904240074152548,-0.16217625674383937,0.2704953059138072,-0.5507307801729956,1,0,100,5,50,1,sqrt
HST,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.17106681651710182,-0.07045890595596524,0.0942293402667328,0.3081230363435317,1.8154304809188622,1,0,100,5,50,1,sqrt
T,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.20735032280850016,0.052834755103828804,0.14882983577360126,0.23445162003929132,1.39320400194434,1,0,100,5,50,1,sqrt
GOOGL,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0003015768026924052,-0.127525383344922,0.07795238463961005,0.2278645573239757,-0.003868730945007737,0,0,100,5,50,1,sqrt
LUMN,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.0402998955987609,-0.043375665215362603,0.12513677496694872,0.13423028148394966,-0.32204678128715525,0,0,100,5,50,1,sqrt
VALE,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.22408631645352362,0.14064097019506286,0.025196176919931406,0.4133499887162859,8.893663398444405,1,0,100,5,50,1,sqrt
TJX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.1913474661551172,-0.16706772149779064,0.05146987118232661,0.09065759901247086,-3.717659705758518,0,0,100,5,50,1,sqrt
CRM,2006-02-09,2006-08-09,2006-08-10,2007-02-09,0.35160785482861806,0.4586165027758839,-0.40380703621655273,0.6171947100829067,-0.8707323629696699,1,0,100,5,50,1,sqrt
NFLX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.500241721555306,0.5926931842365138,-0.14402822917545768,0.1761213303392045,3.4732199681904223,0,1,100,5,50,1,sqrt
LRCX,2006-02-09,2006-08-09,2006-08-10,2007-02-09,-0.12719268990126767,-0.285334169964544,-0.1162405265378054,0.13682188947410873,1.0942198361420898,0,0,100,5,50,1,sqrt
CDE,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.6193565735156065,-0.11371310434988874,-0.1745333181542517,-0.010013735030550898,3.5486437779646303,0,0,100,5,50,1,sqrt
ORCL,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.4126707590206169,-0.5407510500383221,0.11759918697860006,0.19648807198219811,-3.50912935389351,0,0,100,5,50,1,sqrt
AMZN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.28766495632843636,-0.4562968811059056,0.40927035882333973,0.7427969605825383,0.7028726858096411,0,0,100,5,50,1,sqrt
ASX,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.0562787443031899,0.08144057913011062,0.23913271018078633,0.1102768014930874,-0.23534523679609828,0,0,100,5,50,1,sqrt
PTEN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.10414177796419823,-0.03125377917415489,-0.10796267195404963,-0.008346876611759327,-0.9646091197939448,1,0,100,5,50,1,sqrt
FHN,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.0018225221324613006,0.06888589463078688,0.0969633708410136,-0.30148442138890064,0.018795985707320415,0,1,100,5,50,1,sqrt
KMB,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.0631868531642311,-0.11189771460700561,0.11498280010897101,0.018020257526589395,-0.5495330875952571,0,0,100,5,50,1,sqrt
OXY,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.17032612683096834,-0.20198151514576,-0.09676623680016952,0.21512517244197601,1.7601813655594174,0,0,100,5,50,1,sqrt
ERIC,2006-08-10,2007-02-09,2007-02-12,2007-08-10,0.048202443468721476,-0.35188421900838884,0.2179706019232986,0.07666544090987162,0.22114194778286375,0,0,100,5,50,1,sqrt
AES,2006-08-10,2007-02-09,2007-02-12,2007-08-10,-0.01900985191028351,0.03142278949421245,0.1085066199837166,-0.1540696310527091,-0.17519531907948366,0,1,100,5,50,1,sqrt
