Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Market_Return_Train,Return_Predicted_Test,Market_Return_Test
2005-09-16,2006-03-17,2006-03-20,2006-09-15,-0.03723661766989297,0.14758263200149724,0.02980881897486086,0.03308415889925072
2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.04209626570801951,0.03308415889925072,-0.06554802266968861,0.09781630786684944
2006-09-18,2007-03-20,2007-03-21,2007-09-18,-0.06365525698393235,0.09781630786684944,-0.10196214210444433,0.1079316508718339
2007-03-21,2007-09-18,2007-09-19,2008-03-19,-0.11514351874033038,0.1079316508718339,-0.1951336791068289,-0.08829022931861943
2007-09-19,2008-03-19,2008-03-20,2008-09-17,-0.23228654037815946,-0.08829022931861943,-0.15767937253100522,-0.08968573627689932
2008-03-20,2008-09-17,2008-09-18,2009-03-19,-0.12313382653032555,-0.08968573627689932,-0.2971749075319597,-0.14971126480855462
2008-09-18,2009-03-19,2009-03-20,2009-09-17,-0.2805600318179624,-0.14971126480855462,-0.06596954801370844,0.48576385769163216
2009-03-20,2009-09-17,2009-09-18,2010-03-19,-0.07130676589867971,0.48576385769163216,-0.018457232080664573,0.11931944105816508
2009-09-18,2010-03-19,2010-03-22,2010-09-17,-0.007582700920924937,0.11931944105816508,-0.09358322638566363,-0.00412874134629755
2010-03-22,2010-09-17,2010-09-20,2011-03-18,-0.09742048066372506,-0.00412874134629755,-0.06953972322452517,0.159190838776728
2010-09-20,2011-03-18,2011-03-21,2011-09-16,-0.06863302752590245,0.159190838776728,-0.011400146321675304,-0.06352711448629304
2011-03-21,2011-09-16,2011-09-19,2012-03-19,-0.037320123626459076,-0.06352711448629304,-0.06579633136635998,0.1624175639758113
2011-09-19,2012-03-19,2012-03-20,2012-09-17,-0.06320874656161302,0.1624175639758113,-0.007737728786666519,0.008939486459362196
2012-03-20,2012-09-17,2012-09-18,2013-03-21,-0.005779976844370113,0.008939486459362196,-0.020266077939018887,0.070377382222721
2012-09-18,2013-03-21,2013-03-22,2013-09-19,-0.01088324612016818,0.070377382222721,-0.0014636240827111053,0.12892206886752972
2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.014881506765036181,0.12892206886752972,-0.03937082364201399,0.12178283579535741
2013-09-20,2014-03-21,2014-03-24,2014-09-19,-0.04342149524682555,0.12178283579535741,-0.03673456327674293,0.07789044449553052
2014-03-24,2014-09-19,2014-09-22,2015-03-23,-0.039620609247625914,0.07789044449553052,-0.0652466265509419,0.033286441855551754
2014-09-22,2015-03-23,2015-03-24,2015-09-21,-0.06156070378059109,0.033286441855551754,-0.003186474425581718,-0.0909512691297451
2015-03-24,2015-09-21,2015-09-22,2016-03-22,-0.0039926148750296445,-0.0909512691297451,-0.010650156079058892,0.12595775920726318
2015-09-22,2016-03-22,2016-03-23,2016-09-20,-0.0006937699555073655,0.12595775920726318,-0.13023138134554105,0.14596932625227144
2016-03-23,2016-09-20,2016-09-21,2017-03-22,-0.10495483165338297,0.14596932625227144,-0.02238038383945803,0.10772717987481067
2016-09-21,2017-03-22,2017-03-23,2017-09-20,-0.054198866343981814,0.10772717987481067,-0.052349494679838064,0.09575652741127053
2017-03-23,2017-09-20,2017-09-21,2018-03-22,-0.0519987057399127,0.09575652741127053,0.08114747094215984,0.09340799183596425
2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.08202906832075682,0.09340799183596425,-0.07533872536229928,0.08430821418550498
2018-03-23,2018-09-20,2018-09-21,2019-03-25,-0.0737808831254507,0.08430821418550498,-0.020681505691696522,-0.016293583899546
2018-09-21,2019-03-25,2019-03-26,2019-09-23,-0.02743416983048793,-0.016293583899546,0.002626854351217039,0.0433508600068281
2019-03-26,2019-09-23,2019-09-24,2020-03-24,0.00612300133278364,0.0433508600068281,-0.11971973428493035,-0.2131834191372334
2019-09-24,2020-03-24,2020-03-25,2020-09-22,-0.09055599987474025,-0.2131834191372334,-0.20652911209382588,0.3661191883188951
2020-03-25,2020-09-22,2020-09-23,2021-03-24,-0.20549924561689842,0.3661191883188951,-0.1482822910215732,0.3722053234483033
2020-09-23,2021-03-24,2021-03-25,2021-09-22,-0.12770387860294335,0.3722053234483033,-0.058126125827428196,0.10012401548202415
2021-03-25,2021-09-22,2021-09-23,2022-03-23,-0.06602134925397135,0.10012401548202415,-0.0008321260551785156,0.10503458178004889
2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.009475168988201409,0.10503458178004889,-0.05399000100392963,-0.16565708858858533
2022-03-24,2022-09-22,2022-09-23,2023-03-24,-0.04199824830107226,-0.16565708858858533,-0.10024846659321494,0.1256398660096686
2022-09-23,2023-03-24,2023-03-27,2023-09-25,-0.1004947750510888,0.1256398660096686,0.004549345615226662,0.07066487641922935
2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.016249976698660417,0.07066487641922935,0.009662257414636477,0.19194619452186804
2023-09-26,2024-03-26,2024-03-27,2024-09-25,0.022482798422132085,0.19194619452186804,0.02379537587524379,0.07714262024270375
2024-03-27,2024-09-25,2024-09-26,2025-03-28,-0.00533771149059551,0.07714262024270375,-0.024334341662555367,-0.012403521193592337
2024-09-26,2025-03-28,2025-03-31,2025-09-29,-0.034294049378308815,-0.012403521193592337,-0.12513343039797348,0.1917334897945112
