Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,n_estimators
GAP,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.19231709486145016,0.002416785692265507,-0.032422423451078666,0.0962359481577593,5.931607646529949,0.02511312808290388,0,0,100
EQNR,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.007335731782926297,-0.055937362677971086,-0.008350188546081654,0.12090203132846161,0.8785109153455711,-0.4626668556626876,1,0,100
AMAT,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.019193535072097697,0.028584536543421687,-0.04626124940296432,-0.0671568360417185,0.41489443799734077,-0.42563852361455334,1,1,100
HBAN,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.32136446690877984,-0.44737554273243607,-0.16553028884414445,0.0711223535159966,1.9414239481655322,-6.290224108399532,0,0,100
TU,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.297098772463206,0.06766725660789892,-3.89089977935117e-05,0.0727025244542701,7635.734388222893,0.9307414992234779,0,0,100
MS,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.5064572168472941,-0.17322752503839742,-0.24788402078441632,0.08671648513192673,2.04312167942345,-1.997630840028358,0,0,100
WFC,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.22249960133394045,-0.5269137232744846,-0.045543684468114805,0.08600947629255257,4.8854106542414835,-6.126228713243651,0,0,100
PFE,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.20011840085728166,-0.036257512483115,-0.08747144385696283,0.1764062605203378,2.2878140800387854,-0.20553415948032572,0,0,100
CCL,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.09232512795160662,-0.25791779436548684,-0.033340826806344204,0.0529734897105864,2.7691313262225004,-4.868808828238168,0,0,100
WDC,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.08820828295751089,-0.2715510538748716,-0.07688457068754508,0.09139424558415774,1.1472819860825496,-2.9712051578216894,0,0,100
NOK,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.1023598916383339,-0.10254852331733064,0.0798583959361007,-0.14489680747166475,-1.2817674389583025,0.7077348708140756,0,1,100
HD,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.27214285366737556,0.0013547386128209046,0.0181835821322293,0.15497250983629848,14.966404951916422,0.008741799524650859,1,0,100
RF,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.43222907988808396,-0.18181762042469915,-0.3703544764949083,0.11431417949883202,1.1670685986538258,-1.5905080299032968,0,0,100
VLY,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.28557481022374565,-0.10459982795281238,-0.15186585767966673,0.11754574838949382,1.8804411642418897,-0.8898648346362603,0,0,100
UNH,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.06299631687105728,0.293652937683664,0.01231884309741246,-0.011819223729290285,5.1138176184977535,-24.845365855621818,1,1,100
SLB,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.16448827445392158,0.2236301303118688,-0.09245526680431765,-0.028447916938898872,1.7791119980440098,-7.861037094286623,0,1,100
NEE,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.025120047460713803,-0.07087686715394731,-0.014230745196117021,0.07134796442820411,-1.765195505543028,-0.9933971868989919,1,0,100
TSCO,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.13492344358005603,-0.14234500249396978,0.10702749349483931,0.046136440635629376,1.2606428420802158,-3.085305249665105,1,0,100
BSX,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.5119352120390014,0.21095863233398,-0.002515092165893195,-0.189706619311684,203.5453089875916,-1.1120256799652277,0,1,100
BB,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.025058304623230804,-0.0803187827322967,-0.013323297381833049,-0.40523462096725976,1.8807885094120167,0.19820316077778044,0,1,100
BBWI,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.10882946622780323,-0.00042314175816550795,0.12852655735833138,0.008173559803893466,0.8467469172490728,-0.05176958000159794,0,0,100
ES,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.15698168738409388,-0.1036283089747908,-0.0008260257887753074,0.012898935069807405,190.04453555480393,-8.03386546361909,0,0,100
IRM,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.2520152586778383,-0.1515956392413298,0.04980471087066379,-0.1144373817468042,5.060068701779805,1.324703841763343,1,0,100
AZN,2011-06-20,2011-09-16,2011-09-19,2011-12-15,0.03547202249343069,0.14092208655017646,-0.061389227909486074,0.03621971839390801,-0.5778216097738124,3.8907559969841983,1,1,100
T,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.15626096920903781,-0.044239450867837406,-0.04275478133790339,0.032147996330800024,3.6548185797995836,-1.3761184495797931,0,0,100
LUMN,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.1456594244956951,0.10236914588025031,-0.09083623266287842,0.04716213339876958,1.6035388107329664,2.1705792020621577,0,1,100
LRCX,2011-06-20,2011-09-16,2011-09-19,2011-12-15,-0.09384432212622033,0.15078370980681183,-0.035281110879559575,-0.034899716849651805,2.65990270109635,-4.320485190650371,0,1,100
ASX,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.46705831443591894,-0.16102097243216468,-0.11821469334898779,0.1475413899616016,3.950932842646655,-1.091361362896684,0,0,100
PTEN,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.015092300693001442,-0.2839080734516106,-0.12968921200788291,0.021343951438532564,-0.11637283054880529,-13.301570436440695,1,0,100
OXY,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.24893368492165566,-0.17421876927536892,0.09908770986462956,0.1409361989311349,2.5122559120777024,-1.236153455227615,1,0,100
MCHP,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.027315148383204195,-0.20314594677145048,0.013145593988109806,0.0794360618884131,2.0778938104973235,-2.557351685646469,1,0,100
BA,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.08153983803404169,-0.09079387556476269,0.11820976091844893,0.0685709770178107,0.6897893828775675,-1.3240860713006872,0,0,100
UMC,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.030889869318335973,-0.3616065501973907,0.06229306827241188,0.23642903988956107,0.4958797210510236,-1.5294506561727848,0,0,100
PBR-A,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.22124568102123182,-0.08576808449930559,0.0140541214160146,0.187653873065984,15.742405695252033,-0.4570546991542631,1,0,100
CNC,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.2626983772001471,-0.18851310454388692,0.15812599905435784,0.19197904716195852,1.6613231142959684,-0.9819462453360984,1,0,100
MDLZ,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.024456177399453893,-0.11160912609217372,0.057069163674896284,0.0589042722047335,0.4285357595000421,-1.8947543516751046,0,0,100
GAP,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.17381040664131667,-0.015045773087425832,0.0962359481577593,0.376673896883856,1.8060860828885876,-0.03994376358939749,1,0,100
TXN,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.0242943009181777,-0.14743359259276975,0.04883740393868693,0.18061344705758828,-0.497452750532728,-0.8162935539664486,0,0,100
PLUG,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.17837343533698652,-0.2955022597240417,0.17046951727414578,-0.11723761769641228,1.046365580129671,2.520541320527743,1,0,100
INTC,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.11163937906022421,-0.09639345118838542,0.08357801767090538,0.18927469438664624,1.3357505020017646,-0.5092780706937768,1,0,100
AAPL,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.07682149391220731,0.14973865990354077,-0.07257232204809198,0.4637672997149701,1.0585508599449183,0.32287455367286494,0,0,100
BAC,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.19182217692109313,0.40695970612535665,-0.22418620520646118,0.6346929945074697,0.8556377353568082,0.6411914258501669,1,0,100
EXC,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.04897563411568371,0.0803492675398921,0.015845614206134086,-0.07511278791906462,3.0908006138837125,-1.0697148883152878,1,1,100
CTRA,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.2866700734318475,-0.04715031478430058,0.038858340218205875,-0.05892565584973457,7.377311326785314,0.8001661433270746,1,1,100
WMT,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.0585638322975656,0.0023594580241642037,0.10973402603500249,0.05064256084980769,0.5336889059268195,0.046590416925434044,0,0,100
PPL,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.05427549845499162,0.003967227015194293,0.027257791825905507,-0.007238571548022213,1.9911920525935185,-0.5480676662342662,1,1,100
PCG,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.10885462325279278,-0.07230760446160149,-0.04784460627886368,0.08999201198690539,2.2751702170633497,-0.8034891415931769,0,0,100
MNST,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.16169440394486637,0.0821381356339678,0.01801520777850301,0.2274819030015631,8.975439302887825,0.36107547259881767,1,0,100
SBUX,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.1056122528673122,0.01756803691382529,0.07104829982033999,0.2156159529093285,-1.4864852942909847,0.08147837243384795,0,0,100
CMCSA,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.0342988318499553,-0.019701874236625193,0.03844076274291726,0.25601371223890973,0.8922515944685538,-0.07695632419188382,0,0,100
NEE,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.04079535985019632,-0.019110676674588,0.07134796442820411,0.0484560028674695,0.571780290820319,-0.3943923465345876,0,0,100
^VIX,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.5087095161320473,0.31890145100090417,-0.048184202747794794,-0.39394804368083636,10.557599526855904,-0.8095012936763497,0,1,100
BBD,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.010788607513176037,-0.024229814117625915,0.00936990680451161,0.13692648717588352,-1.1514103329161527,-0.1769549092901395,0,0,100
WIT,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.03297534849126499,-0.11114199251783358,0.042566520232486804,0.09082796625171789,0.7746780406564259,-1.223653871207663,0,0,100
CVX,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.012480339136804776,-0.04874757377830489,0.0328870809613174,0.10478841603390307,0.3794906319440287,-0.46520002518726095,0,0,100
BBWI,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.0009888727742573163,0.0567697077581128,0.008173559803893466,0.2124434911369702,-0.12098434439621618,0.26722262684673764,0,0,100
GOOG,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.29536800798556173,0.07820393008055601,0.13559784647196735,0.020472007778171784,2.178264741443547,3.8200420265539714,1,1,100
ON,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.1156783466188153,-0.17735063865359493,-0.05280724385845044,0.23651544618915168,2.1905772421846246,-0.7498480184324194,0,0,100
AZN,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.06755216016027658,-0.14120823239881222,0.03621971839390801,0.04764785506984261,1.865065857928883,-2.963580043463196,1,0,100
GOOGL,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.2953676289390305,0.0782026406473971,0.13559756098676487,0.020471902119953284,2.1782665321528913,3.819998756792393,1,1,100
LUMN,2011-09-19,2011-12-15,2011-12-16,2012-03-19,0.1852381884421912,0.010869751942290992,0.04716213339876958,0.13126987630757309,3.9276889125423637,0.08280461784562454,1,0,100
NFLX,2011-09-19,2011-12-15,2011-12-16,2012-03-19,-0.1769090716313046,0.4423290324762985,-0.588994512466238,0.5579363651942224,0.3003577586666315,0.7927947702823063,1,0,100
CDE,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.6259614720710608,-0.11161170371776731,-0.013819156871588804,-0.23680709914736625,45.296647102833944,0.47131907835377346,0,1,100
ASX,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.07462448455850676,-0.16945213195632997,0.1475413899616016,-0.08087016177842199,0.5057867800888155,2.0953603681493274,0,0,100
FE,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.01947883987248871,0.007925095682606902,0.03143790699593863,0.11244163016845368,-0.6195972230277647,0.07048186397452591,0,0,100
EQT,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.029579485128858392,-0.020275922165570184,-0.04431536732337749,-0.029075780700437044,0.667476925397264,0.6973474719206908,1,1,100
PLUG,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.6092276903383897,-0.7001647036169625,-0.11723761769641228,-0.3555885569121691,5.196520556362631,1.969030470769351,0,0,100
AAPL,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.26611996943817046,-0.0301419260245652,0.4637672997149701,-0.0200058039340022,0.5738221940221463,1.5066590737368708,0,0,100
IAG,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.012842760919625905,-0.10823925996985392,-0.19140973874799508,-0.01531986874438769,-0.06709565042839508,7.06528637913471,1,0,100
F,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.23052699134639826,-0.062281317247394996,0.2225395955712629,-0.18113166229778818,1.035892020719421,0.34384555663714855,1,1,100
BAC,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.32247594468897606,0.03329380208347919,0.6346929945074697,-0.21222009714022916,0.5080817772996246,-0.15688336086982174,0,1,100
PBR,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.023293425735079174,-0.002734075030863703,0.1538302220797917,-0.33981588094532417,0.15142294810571671,0.008045754139735486,0,1,100
CTRA,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.06262774348657522,-0.04035363835625041,-0.05892565584973457,0.13369380271526618,1.06282641378284,-0.30183626717682194,0,0,100
PPL,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.0336805156589484,-0.052730704984974994,-0.007238571548022213,0.01648913683048311,4.652922946952274,-3.1979057198126273,0,0,100
B,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.08177971133201309,-0.14658467666990177,-0.015620240623467002,-0.06559468301149915,5.235496257922665,2.2347036366378137,0,0,100
UNH,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0269787302594993,0.024971693621123996,0.14287604803245105,0.09072571818975,0.1888261232797515,0.27524382412599346,0,0,100
HL,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.5256837923292027,-0.2292593244620546,-0.10926574355368651,0.07776787674312896,4.811057658440898,-2.9479951628267953,0,0,100
SLB,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0568206777652011,-0.06181949303616453,0.15363461506638712,-0.11486034757896431,0.36984294028170855,0.5382143998272755,0,1,100
BKR,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.06846342769823538,0.11609737339755968,0.07839780749442522,-0.1724045929352825,0.873282428250353,-0.6734006990239552,0,1,100
CPRT,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.078444225686402,0.0033849320905567984,0.14100548446414882,-0.09555773823268479,0.5563203870013066,-0.035422898795641526,0,1,100
ABT,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.013788366515302797,-0.0032748652538172017,0.10287179909641271,0.04790712407808761,0.13403446460949098,-0.06835862759115409,0,0,100
VZ,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.050234427901689,-0.017085258998189003,0.036507750797308905,0.11604499954277961,1.375993502875338,-0.14722960115046213,1,0,100
BMY,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.05875454811039809,-0.019282162085614098,-0.019011597325960687,0.056356028406136086,3.0904582662377176,-0.34214905895523756,0,0,100
NEM,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.13570284899895763,-0.12292399628610179,-0.1342513834026852,-0.03518158324311781,1.0108115503876693,3.493987051027559,0,0,100
CLF,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.3392597800379451,0.006186868071324682,0.15828751116791206,-0.34902426057474084,2.143313629323901,-0.017726183449645366,1,1,100
LUV,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.2227920638443243,-0.1348648318861379,-0.023877263645152386,0.08442454852080429,9.330720100732984,-1.5974599124199507,0,0,100
BBWI,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.08474865607641419,0.10944381505672358,0.2124434911369702,-0.083802288234693,0.3989232883664748,-1.3059764519820753,0,1,100
CCJ,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.3984319777004858,0.07039899918593456,0.33623888337480945,-0.09554681870548754,1.1849669904368227,-0.7368010797191654,1,1,100
GOOG,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0673794811103587,-0.07507646169032801,0.020472007778171784,-0.0977492593286555,3.2912981394136565,0.7680514635707231,1,1,100
ES,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0432265365708479,0.0015036964809053976,0.06403788470097359,0.07019741824899312,0.6750150597992928,0.021420965591237625,0,0,100
IRM,2011-12-16,2012-03-19,2012-03-20,2012-06-18,-0.0224788239511339,-0.014801998567130195,-0.015941986382706406,0.1469272750293249,1.4100390886996705,-0.10074370850596594,0,0,100
TGT,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.10407485548858271,0.002254177454042198,0.1204636766202357,0.015920504632982904,0.863952175531558,0.1415895730699492,0,0,100
T,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0574677596487741,0.0162100238357889,0.1132353324319957,0.1352407685398407,0.5075073160869359,0.1198604829801272,0,0,100
GOOGL,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.0673791664407797,-0.07507819456463649,0.020471902119953284,-0.09774920287404482,3.291299755439308,0.7680696349143517,1,1,100
VALE,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.06368870085679018,-0.013034674949015805,0.13599365020197007,-0.1493198332551948,0.46832113677516063,0.08729366129641276,0,1,100
NFLX,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.34932913462157866,0.1811279520066293,0.5579363651942224,-0.5063815281825363,0.6261092777130134,-0.3576906777321027,0,1,100
LRCX,2011-12-16,2012-03-19,2012-03-20,2012-06-18,0.10850204977889943,-0.07578535358368449,0.20416973253982315,-0.15021917076049787,0.5314306309224174,0.5044985483544772,0,1,100
ASX,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.11119588285250759,0.06828919887460745,-0.08087016177842199,0.02897880607197879,1.3749927093898455,2.356522166751378,0,1,100
NVO,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.1702761255051751,-0.013278979498431608,-0.01492649807615468,0.09551420595502959,11.407640602399162,-0.13902622511130622,0,0,100
INFY,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.14378018222422648,0.0571213583059978,-0.2273409176153875,0.100765544701574,0.6324430451515639,0.5668739098782993,1,0,100
JNJ,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.017198852021505003,-0.0035507854907500997,0.0317227006102886,0.032851644823591396,-0.5421622904301822,-0.10808547060024869,0,0,100
KEY,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.21388197538550865,-0.1494719610067453,-0.1453823719974923,0.1675514667840296,1.471168563608234,-0.8920958071910621,0,0,100
CNC,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.21730424558766875,-0.06805906471271475,-0.38432285171054986,0.3067673506895734,0.5654210896398374,-0.22185889260942132,1,0,100
MDLZ,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.052444928064143796,-0.021891183578293796,0.025607909760919402,0.037239455762971586,2.047997222490246,-0.5878491811918722,1,0,100
MDT,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.07674884433073008,-0.06499834214445299,-0.030061458342447597,0.12079531912296478,2.553064573795431,-0.538086596536802,0,0,100
GAP,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.009593963851388023,-0.17097480771024945,0.04705389447251939,0.2953632748585916,0.2038930881054092,-0.578862784454518,0,0,100
PLUG,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.5888838384255711,-0.0316958968591664,-0.3555885569121691,-0.275636140075046,1.6560820841347441,0.11499180350783002,0,1,100
INTC,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.04179584757129961,-0.016304483442215724,0.00010801843007208697,-0.14918818992179037,386.9325590402195,0.10928803044505803,1,1,100
ABEV,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.14087178561818778,-0.1477309526095443,-0.1273763376176961,0.011745206055362698,1.1059494114283341,-12.57797878668058,0,0,100
AAPL,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.050236142600110875,0.011930195979338587,-0.0200058039340022,0.18488908582389693,2.511078423333375,0.06452623163869096,0,0,100
HBAN,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.2680867189234563,-0.07936914770079231,-0.015169826644979885,0.12213843868503069,17.67236536036314,-0.6498293948678076,0,0,100
BAC,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.024133412879007988,-0.2538031145113547,-0.21222009714022916,0.1545916413840643,0.11371879102977367,-1.641764795554576,1,0,100
EXC,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.029568001652493105,0.08422133955092899,-0.024498037152049998,-0.041768660778090404,1.2069539069181652,-2.0163763448960514,0,1,100
APH,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.11667439133395471,-0.15255942505024944,0.004842864317809715,0.1123497495343387,24.09202151397938,-1.3578973311695814,1,0,100
WFC,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.10017837109201619,-0.11997941775953168,-0.039283682428243004,0.08053118874812268,2.5501267931031064,-1.4898503253787945,0,0,100
PFE,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.029160433266033903,0.0208396025564174,0.04868937124085539,0.0676521155520134,0.5989075751622214,0.3080406634201285,0,0,100
LOW,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.11687684020824327,-0.26381897202150595,-0.056618104856649504,0.04137607132556058,-2.0643015251775365,-6.376124256594863,1,0,100
CSX,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.06592953521998321,0.056428560908745595,0.05763774931873771,0.0376246643984017,1.1438603345767682,1.499775793645157,1,1,100
HD,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.10601227861275102,-0.1156694852853046,0.06912537291412907,0.1162173225480454,1.5336232434426744,-0.9952860963346121,1,0,100
UNH,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.017447817618723,-0.16154276388867841,0.09072571818975,-0.08951155931654928,0.19231391017739244,1.8047139958471454,0,0,100
EXAS,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.30650265353546335,0.09313751230117329,0.08832547043515965,-0.043889111957650655,3.470150252530714,-2.1221097476532047,1,1,100
KO,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.009920969341952805,0.0343968068051722,0.08252633111186851,0.022034389205546193,0.12021580516531677,1.5610510681418985,0,1,100
JHX,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.14090590572441639,-0.0496342981665743,0.01355699464194161,0.2274781237091037,10.393594557343285,-0.21819372059726522,1,0,100
WIT,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.05282944345273604,-0.07878920934671062,-0.1778159482918771,-0.0006344037741821728,0.2971018289429181,124.19410563608317,1,0,100
BSX,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.1530309313188296,-0.14932535187643653,-0.03434139751190612,0.009070172099664521,4.456164932302886,-16.463342727748202,0,0,100
BB,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.2561142725055243,0.7324031138458511,-0.25213661421732686,-0.3459462892127143,1.0157758059080184,-2.1171006502558942,0,1,100
KR,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.09269470564284109,0.057771588522751494,-0.045572042970351806,0.056116866936942594,2.0340256789265796,1.0294870629122663,0,1,100
IRM,2012-03-20,2012-06-18,2012-06-19,2012-09-17,0.21922844483735546,-0.051110673217632505,0.1469272750293249,0.013621700879765518,1.492088142202325,-3.7521506065043115,1,0,100
AZN,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.024829457371163495,-0.0234959823474618,-0.07575541429017281,0.098581158430295,0.32775818868941803,-0.23834151192365421,1,0,100
HST,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.11627922714169679,0.058790728024831804,-0.027072892644417205,0.09139933410005402,4.2950425973663044,0.6432292817415292,0,0,100
LUMN,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.012209566719919197,0.009969743422645203,0.008876526475107492,0.0943008238352922,-1.3754892473039508,0.10572276059919229,0,0,100
CRM,2012-03-20,2012-06-18,2012-06-19,2012-09-17,-0.05735027048989033,-0.05098056420792417,-0.07837853034687908,0.15476831349436798,0.7317089289130048,-0.32939923590870784,1,0,100
CDE,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.2124217927126141,-0.015228332851718523,0.42921686191456526,-0.1879172474054971,0.4949055164447296,0.08103744101177726,0,1,100
ASX,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.12296030075146301,-0.37233873753493674,0.02897880607197879,0.1016372752075654,4.243111343029419,-3.663407315618607,1,0,100
KMB,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.0261761732577414,0.03274098378816111,0.008801866973100904,0.03983773703156029,2.973934204838308,0.8218585248008193,1,0,100
AES,2012-06-19,2012-09-17,2012-09-18,2012-12-18,-0.1500015136106172,-0.05232326025540971,-0.1015004432424402,-0.0021261316696604346,1.4778409711209746,24.609604852819995,0,0,100
JNJ,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.019436300365201498,0.0311863544232339,0.032851644823591396,0.044535202345026205,0.5916385760765293,0.7002630005276458,0,0,100
GGB,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.2842936169923151,-0.03416093836392981,0.1715970547656421,-0.11453998770880078,1.6567511451789647,0.29824464841727083,1,1,100
KGC,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.2577879865157282,0.24320604124814524,0.1297174019550149,-0.04233148299863843,1.987304576182672,-5.7452757149086375,1,1,100
FCX,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.2639908585481041,0.040191602736528616,0.1844871449636396,-0.16715276587526423,1.4309444628249508,-0.24044832597338606,1,1,100
IAG,2012-06-19,2012-09-17,2012-09-18,2012-12-18,-0.03703786857125893,0.10309004822253513,0.2297153108534897,-0.279877862917186,-0.16123378295355045,-0.3683394147290555,0,1,100
MRVL,2012-06-19,2012-09-17,2012-09-18,2012-12-18,-0.17686381947163643,0.30711986708745914,-0.15192731603824638,-0.14497460691148,1.1641344300922982,-2.1184390399829356,0,1,100
PBR,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.15957167058761412,-0.07435421896177291,0.18287908028877925,-0.1923230073306658,0.8725528930681352,0.3866111496163006,0,1,100
MU,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.1702991278169343,-0.1432333019930244,0.0969045086327921,0.053518883642256015,1.7573911701287523,-2.676313335503397,1,0,100
DVN,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.16024348428602378,-0.1594584939621296,0.1001274406918698,-0.12311760471515884,1.6003952880325176,1.2951721594247056,1,0,100
PPL,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.0133073651621014,-0.026050086543546597,0.047800150471258594,0.0357164499491294,0.2783958843414706,-0.7293582251497416,0,0,100
CCL,2012-06-19,2012-09-17,2012-09-18,2012-12-18,0.046165031336843,-0.0800184963529924,0.08300303127777658,0.06912320226213489,0.5561848841682403,-1.1576213736386147,0,0,100
