Ticker,Train Start,Train End,Test Start,Test End,Precision,F1 Score,Recall,Trigger Up,Trigger Down
GGB,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.494078333087621,0.23443766110432776,0.29894179894179895,0.0,-0.99
GGB,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.34026851527678337,0.3385594890729938,0.3492063492063492,0.0,-0.99
GGB,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.349385380783058,0.34228120023630365,0.36772486772486773,0.0,-0.99
GGB,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.4014854639585822,0.3577026533266548,0.37566137566137564,0.0,-0.99
GGB,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4409465304573801,0.3981254703813783,0.3994708994708995,0.0,-0.99
GGB,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3168350836612646,0.2932771165080484,0.30423280423280424,0.0,-0.99
KGC,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.33934448058741845,0.34171265410320967,0.3544973544973545,0.495,0.0
KGC,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4341533624062903,0.42976658436377957,0.4444444444444444,0.495,0.0
KGC,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.35483438428643904,0.23592899024354386,0.3862433862433862,0.495,0.0
KGC,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.338791627762216,0.31272037269589287,0.36243386243386244,0.495,0.0
KGC,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2891289970094318,0.21330235799147518,0.36507936507936506,0.495,0.0
KGC,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.37338146127312355,0.3472931168500204,0.3994708994708995,0.495,0.0
KGC,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.39646927146927147,0.16410391806266725,0.2857142857142857,0.495,0.0
KGC,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3237476653118406,0.3299067208245794,0.34656084656084657,0.495,0.0
KGC,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.34349947501698475,0.3272213540555876,0.37037037037037035,0.495,0.0
KGC,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.40627333887854467,0.40681475516604665,0.4074074074074074,0.495,0.0
KGC,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.39516717850051186,0.39481212751543276,0.3994708994708995,0.495,0.0
KGC,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.37855204845496104,0.35625410027338505,0.373015873015873,0.495,0.0
PLUG,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.35342012571761927,0.3537779517534764,0.37566137566137564,0.0,-0.495
PLUG,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4106355505165029,0.41083323817136763,0.4444444444444444,0.0,-0.495
PLUG,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40436653019278135,0.2518490450812739,0.3835978835978836,0.0,-0.495
PLUG,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.38724058358818797,0.3272366908063484,0.373015873015873,0.0,-0.495
PLUG,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.12755102040816327,0.1879699248120301,0.35714285714285715,0.0,-0.495
PLUG,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3577681439992413,0.31254554946050067,0.3941798941798942,0.0,-0.495
PLUG,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.5254791638076941,0.2072768909443,0.30158730158730157,0.0,-0.495
PLUG,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3639635086070904,0.3679005068532527,0.3783068783068783,0.0,-0.495
PLUG,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3414696475997315,0.3364288539650152,0.3730158730158731,0.0,-0.495
PLUG,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3813000987007103,0.38107385499243007,0.3994708994708995,0.0,-0.495
PLUG,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4257679491102776,0.421004480787801,0.42328042328042326,0.0,-0.495
PLUG,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3597443028774564,0.35974141041344243,0.35978835978835977,0.0,-0.495
INTC,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3350902292287357,0.3267045462860202,0.3306878306878307,0.2475,-0.99
INTC,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4362461727606956,0.4147273205802538,0.4312169312169312,0.2475,-0.99
INTC,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.4248825248825248,0.27530466377584173,0.37566137566137564,0.2475,-0.99
INTC,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.35593194200835476,0.33756823329976254,0.35978835978835977,0.2475,-0.99
INTC,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2887011435398532,0.2039086830122566,0.36243386243386244,0.2475,-0.99
INTC,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3682405652942726,0.30819903849619606,0.3915343915343915,0.2475,-0.99
INTC,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.49525925256919406,0.22914798331209035,0.2962962962962963,0.2475,-0.99
INTC,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3364704343275772,0.32927191310920556,0.3333333333333333,0.2475,-0.99
INTC,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3419927938051441,0.33268122468261996,0.35714285714285715,0.2475,-0.99
INTC,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.4001422959756293,0.3451267913443176,0.3492063492063492,0.2475,-0.99
INTC,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4373222573103497,0.38537379535752725,0.38095238095238093,0.2475,-0.99
INTC,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3154747132919722,0.27432717816684854,0.2830687830687831,0.2475,-0.99
ABEV,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3309764869253071,0.3197339299282189,0.3201058201058201,0.495,-0.99
ABEV,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.43808631054080316,0.4126103121750301,0.42063492063492064,0.495,-0.99
ABEV,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40514346764346765,0.27020645425940104,0.373015873015873,0.495,-0.99
ABEV,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3521448397996509,0.333092247489996,0.3544973544973545,0.495,-0.99
ABEV,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2891289970094318,0.21330235799147518,0.36507936507936506,0.495,-0.99
ABEV,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3666023943436807,0.31289038773051564,0.3862433862433862,0.495,-0.99
ABEV,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4674950502018171,0.2096187184284161,0.2857142857142857,0.495,-0.99
ABEV,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.32223888593191286,0.3047785754146188,0.30158730158730157,0.495,-0.99
ABEV,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3410802325569611,0.32644730366155233,0.3492063492063492,0.495,-0.99
ABEV,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.40801218844541437,0.3403773731286828,0.335978835978836,0.495,-0.99
ABEV,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4352944836404953,0.36502450096200095,0.3544973544973545,0.495,-0.99
ABEV,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3253537247086921,0.26924961934046593,0.2830687830687831,0.495,-0.99
FCX,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3596303706877378,0.3603446858353192,0.37037037037037035,0.2475,-0.2475
FCX,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.432824428482573,0.4273928099789414,0.4497354497354497,0.2475,-0.2475
FCX,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40379990379990377,0.24615772234819852,0.3888888888888889,0.2475,-0.2475
FCX,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.37556883294210486,0.3285444767637731,0.373015873015873,0.2475,-0.2475
FCX,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2887011435398532,0.2039086830122566,0.36243386243386244,0.2475,-0.2475
FCX,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.39295481731997656,0.33892993614695066,0.40476190476190477,0.2475,-0.2475
FCX,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.5703179279568168,0.20171848739618434,0.30423280423280424,0.2475,-0.2475
FCX,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3678241275545858,0.3701565983973391,0.3783068783068783,0.2475,-0.2475
FCX,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3269568784565955,0.3267892601225934,0.36772486772486773,0.2475,-0.2475
FCX,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.39127169838080156,0.3927111898423374,0.3994708994708995,0.2475,-0.2475
FCX,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.42075165435715906,0.4217765128798331,0.42328042328042326,0.2475,-0.2475
FCX,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3574320233143763,0.3513202528647683,0.35978835978835977,0.2475,-0.2475
EQNR,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.35342012571761927,0.3537779517534764,0.37566137566137564,0.0,-0.495
EQNR,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4106355505165029,0.41083323817136763,0.4444444444444444,0.0,-0.495
EQNR,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40436653019278135,0.2518490450812739,0.3835978835978836,0.0,-0.495
EQNR,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.38724058358818797,0.3272366908063484,0.373015873015873,0.0,-0.495
EQNR,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.12755102040816327,0.1879699248120301,0.35714285714285715,0.0,-0.495
EQNR,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3577681439992413,0.31254554946050067,0.3941798941798942,0.0,-0.495
EQNR,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.5254791638076941,0.2072768909443,0.30158730158730157,0.0,-0.495
EQNR,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3639635086070904,0.3679005068532527,0.3783068783068783,0.0,-0.495
EQNR,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3414696475997315,0.3364288539650152,0.3730158730158731,0.0,-0.495
EQNR,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3813000987007103,0.38107385499243007,0.3994708994708995,0.0,-0.495
EQNR,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4257679491102776,0.421004480787801,0.42328042328042326,0.0,-0.495
EQNR,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3597443028774564,0.35974141041344243,0.35978835978835977,0.0,-0.495
NKE,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3667149026687208,0.3574241455383233,0.3835978835978836,0.0,-0.2475
NKE,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4186769497503961,0.4227587748714509,0.4576719576719577,0.0,-0.2475
NKE,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.4125356125356125,0.2508133876856976,0.3915343915343915,0.0,-0.2475
NKE,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.43984298661971616,0.32689493876111236,0.3783068783068783,0.0,-0.2475
NKE,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.12755102040816327,0.1879699248120301,0.35714285714285715,0.0,-0.2475
NKE,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.40088155888780336,0.32786614108082884,0.4074074074074074,0.0,-0.2475
NKE,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.6235660173160174,0.20547868374015654,0.30687830687830686,0.0,-0.2475
NKE,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.38126169523652864,0.37760499103091694,0.3941798941798942,0.0,-0.2475
NKE,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.33114626223130617,0.3356402246049573,0.3783068783068783,0.0,-0.2475
NKE,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3954576786892308,0.402016316411082,0.42592592592592593,0.0,-0.2475
NKE,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4289331686202181,0.4310270292501991,0.4417989417989418,0.0,-0.2475
NKE,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.35605818852281995,0.35888048548954915,0.38095238095238093,0.0,-0.2475
AAPL,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3309764869253071,0.3197339299282189,0.3201058201058201,0.495,-0.99
AAPL,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.43808631054080316,0.4126103121750301,0.42063492063492064,0.495,-0.99
AAPL,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40514346764346765,0.27020645425940104,0.373015873015873,0.495,-0.99
AAPL,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3521448397996509,0.333092247489996,0.3544973544973545,0.495,-0.99
AAPL,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2891289970094318,0.21330235799147518,0.36507936507936506,0.495,-0.99
AAPL,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3666023943436807,0.31289038773051564,0.3862433862433862,0.495,-0.99
AAPL,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4674950502018171,0.2096187184284161,0.2857142857142857,0.495,-0.99
AAPL,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.32223888593191286,0.3047785754146188,0.30158730158730157,0.495,-0.99
AAPL,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3410802325569611,0.32644730366155233,0.3492063492063492,0.495,-0.99
AAPL,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.40801218844541437,0.3403773731286828,0.335978835978836,0.495,-0.99
AAPL,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4352944836404953,0.36502450096200095,0.3544973544973545,0.495,-0.99
AAPL,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3253537247086921,0.26924961934046593,0.2830687830687831,0.495,-0.99
AMAT,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3304281643348264,0.3150157835383179,0.31216931216931215,0.99,-0.99
AMAT,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4355796899656548,0.400388740784221,0.3941798941798942,0.99,-0.99
AMAT,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.19719169719169719,0.24854977820137197,0.36507936507936506,0.99,-0.99
AMAT,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.4027525200054837,0.31561715829977294,0.34656084656084657,0.99,-0.99
AMAT,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.21028879388012517,0.2207160108517275,0.3439153439153439,0.99,-0.99
AMAT,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.36027002202533803,0.3072394272914667,0.36507936507936506,0.99,-0.99
AMAT,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4769863110936382,0.18183750067265106,0.2724867724867725,0.99,-0.99
AMAT,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3292383892123136,0.2943070946616539,0.28835978835978837,0.99,-0.99
AMAT,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3404297060265174,0.3167547966233804,0.3386243386243386,0.99,-0.99
AMAT,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.39550077720981675,0.2924296827625601,0.2751322751322751,0.99,-0.99
AMAT,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.42375247013581185,0.32913908675947606,0.3201058201058201,0.99,-0.99
AMAT,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.32763293718349895,0.22158753849220328,0.25132275132275134,0.99,-0.99
IAG,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3338403708774079,0.32548480247058864,0.32275132275132273,0.99,-0.7424999999999999
IAG,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4317615935262994,0.40162935606769073,0.3968253968253968,0.99,-0.7424999999999999
IAG,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.19319168971028045,0.24095603373846053,0.373015873015873,0.99,-0.7424999999999999
IAG,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.4025182668436225,0.31490177206421166,0.3492063492063492,0.99,-0.7424999999999999
IAG,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.21028879388012517,0.2207160108517275,0.3439153439153439,0.99,-0.7424999999999999
IAG,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.37690248495042206,0.32878844244475713,0.36772486772486773,0.99,-0.7424999999999999
IAG,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4710014782707576,0.16917281923005248,0.2777777777777778,0.99,-0.7424999999999999
IAG,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.33276970528317096,0.30225475410916686,0.29365079365079366,0.99,-0.7424999999999999
IAG,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3372414636266089,0.3137804281589844,0.3386243386243386,0.99,-0.7424999999999999
IAG,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3883221688895222,0.30596456893182483,0.2857142857142857,0.99,-0.7424999999999999
IAG,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4235312131679565,0.3540293122462225,0.3439153439153439,0.99,-0.7424999999999999
IAG,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3538872433609276,0.2613663243804404,0.2724867724867725,0.99,-0.7424999999999999
HBAN,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.35342012571761927,0.3537779517534764,0.37566137566137564,0.0,-0.495
HBAN,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4106355505165029,0.41083323817136763,0.4444444444444444,0.0,-0.495
HBAN,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40436653019278135,0.2518490450812739,0.3835978835978836,0.0,-0.495
HBAN,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.38724058358818797,0.3272366908063484,0.373015873015873,0.0,-0.495
HBAN,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.12755102040816327,0.1879699248120301,0.35714285714285715,0.0,-0.495
HBAN,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3577681439992413,0.31254554946050067,0.3941798941798942,0.0,-0.495
HBAN,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.5254791638076941,0.2072768909443,0.30158730158730157,0.0,-0.495
HBAN,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3639635086070904,0.3679005068532527,0.3783068783068783,0.0,-0.495
HBAN,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3414696475997315,0.3364288539650152,0.3730158730158731,0.0,-0.495
HBAN,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.3813000987007103,0.38107385499243007,0.3994708994708995,0.0,-0.495
HBAN,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4257679491102776,0.421004480787801,0.42328042328042326,0.0,-0.495
HBAN,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3597443028774564,0.35974141041344243,0.35978835978835977,0.0,-0.495
F,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3350902292287357,0.3267045462860202,0.3306878306878307,0.2475,-0.99
F,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4362461727606956,0.4147273205802538,0.4312169312169312,0.2475,-0.99
F,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.4248825248825248,0.27530466377584173,0.37566137566137564,0.2475,-0.99
F,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.35593194200835476,0.33756823329976254,0.35978835978835977,0.2475,-0.99
F,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2887011435398532,0.2039086830122566,0.36243386243386244,0.2475,-0.99
F,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3682405652942726,0.30819903849619606,0.3915343915343915,0.2475,-0.99
F,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.49525925256919406,0.22914798331209035,0.2962962962962963,0.2475,-0.99
F,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3364704343275772,0.32927191310920556,0.3333333333333333,0.2475,-0.99
F,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3419927938051441,0.33268122468261996,0.35714285714285715,0.2475,-0.99
F,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.4001422959756293,0.3451267913443176,0.3492063492063492,0.2475,-0.99
F,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4373222573103497,0.38537379535752725,0.38095238095238093,0.2475,-0.99
F,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3154747132919722,0.27432717816684854,0.2830687830687831,0.2475,-0.99
BAC,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3350902292287357,0.3267045462860202,0.3306878306878307,0.2475,-0.99
BAC,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4362461727606956,0.4147273205802538,0.4312169312169312,0.2475,-0.99
BAC,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.4248825248825248,0.27530466377584173,0.37566137566137564,0.2475,-0.99
BAC,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.35593194200835476,0.33756823329976254,0.35978835978835977,0.2475,-0.99
BAC,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2887011435398532,0.2039086830122566,0.36243386243386244,0.2475,-0.99
BAC,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3682405652942726,0.30819903849619606,0.3915343915343915,0.2475,-0.99
BAC,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.49525925256919406,0.22914798331209035,0.2962962962962963,0.2475,-0.99
BAC,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3364704343275772,0.32927191310920556,0.3333333333333333,0.2475,-0.99
BAC,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3419927938051441,0.33268122468261996,0.35714285714285715,0.2475,-0.99
BAC,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.4001422959756293,0.3451267913443176,0.3492063492063492,0.2475,-0.99
BAC,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4373222573103497,0.38537379535752725,0.38095238095238093,0.2475,-0.99
BAC,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3154747132919722,0.27432717816684854,0.2830687830687831,0.2475,-0.99
TU,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3304281643348264,0.3150157835383179,0.31216931216931215,0.99,-0.99
TU,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4355796899656548,0.400388740784221,0.3941798941798942,0.99,-0.99
TU,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.19719169719169719,0.24854977820137197,0.36507936507936506,0.99,-0.99
TU,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.4027525200054837,0.31561715829977294,0.34656084656084657,0.99,-0.99
TU,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.21028879388012517,0.2207160108517275,0.3439153439153439,0.99,-0.99
TU,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.36027002202533803,0.3072394272914667,0.36507936507936506,0.99,-0.99
TU,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4769863110936382,0.18183750067265106,0.2724867724867725,0.99,-0.99
TU,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.3292383892123136,0.2943070946616539,0.28835978835978837,0.99,-0.99
TU,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3404297060265174,0.3167547966233804,0.3386243386243386,0.99,-0.99
TU,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.39550077720981675,0.2924296827625601,0.2751322751322751,0.99,-0.99
TU,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.42375247013581185,0.32913908675947606,0.3201058201058201,0.99,-0.99
TU,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.32763293718349895,0.22158753849220328,0.25132275132275134,0.99,-0.99
MRVL,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3309764869253071,0.3197339299282189,0.3201058201058201,0.495,-0.99
MRVL,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.43808631054080316,0.4126103121750301,0.42063492063492064,0.495,-0.99
MRVL,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40514346764346765,0.27020645425940104,0.373015873015873,0.495,-0.99
MRVL,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3521448397996509,0.333092247489996,0.3544973544973545,0.495,-0.99
MRVL,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2891289970094318,0.21330235799147518,0.36507936507936506,0.495,-0.99
MRVL,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3666023943436807,0.31289038773051564,0.3862433862433862,0.495,-0.99
MRVL,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4674950502018171,0.2096187184284161,0.2857142857142857,0.495,-0.99
MRVL,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.32223888593191286,0.3047785754146188,0.30158730158730157,0.495,-0.99
MRVL,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3410802325569611,0.32644730366155233,0.3492063492063492,0.495,-0.99
MRVL,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.40801218844541437,0.3403773731286828,0.335978835978836,0.495,-0.99
MRVL,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4352944836404953,0.36502450096200095,0.3544973544973545,0.495,-0.99
MRVL,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3253537247086921,0.26924961934046593,0.2830687830687831,0.495,-0.99
QCOM,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3309764869253071,0.3197339299282189,0.3201058201058201,0.495,-0.99
QCOM,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.43808631054080316,0.4126103121750301,0.42063492063492064,0.495,-0.99
QCOM,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.40514346764346765,0.27020645425940104,0.373015873015873,0.495,-0.99
QCOM,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.3521448397996509,0.333092247489996,0.3544973544973545,0.495,-0.99
QCOM,2011-08-11,2013-02-12,2013-02-13,2014-08-13,0.2891289970094318,0.21330235799147518,0.36507936507936506,0.495,-0.99
QCOM,2013-02-13,2014-08-13,2014-08-14,2016-02-12,0.3666023943436807,0.31289038773051564,0.3862433862433862,0.495,-0.99
QCOM,2014-08-14,2016-02-12,2016-02-16,2017-08-14,0.4674950502018171,0.2096187184284161,0.2857142857142857,0.495,-0.99
QCOM,2016-02-16,2017-08-14,2017-08-15,2019-02-14,0.32223888593191286,0.3047785754146188,0.30158730158730157,0.495,-0.99
QCOM,2017-08-15,2019-02-14,2019-02-15,2020-08-14,0.3410802325569611,0.32644730366155233,0.3492063492063492,0.495,-0.99
QCOM,2019-02-15,2020-08-14,2020-08-17,2022-02-14,0.40801218844541437,0.3403773731286828,0.335978835978836,0.495,-0.99
QCOM,2020-08-17,2022-02-14,2022-02-15,2023-08-17,0.4352944836404953,0.36502450096200095,0.3544973544973545,0.495,-0.99
QCOM,2022-02-15,2023-08-17,2023-08-18,2025-02-20,0.3253537247086921,0.26924961934046593,0.2830687830687831,0.495,-0.99
EXC,2005-08-10,2007-02-09,2007-02-12,2008-08-11,0.3350902292287357,0.3267045462860202,0.3306878306878307,0.2475,-0.99
EXC,2007-02-12,2008-08-11,2008-08-12,2010-02-10,0.4362461727606956,0.4147273205802538,0.4312169312169312,0.2475,-0.99
EXC,2008-08-12,2010-02-10,2010-02-11,2011-08-10,0.4248825248825248,0.27530466377584173,0.37566137566137564,0.2475,-0.99
EXC,2010-02-11,2011-08-10,2011-08-11,2013-02-12,0.35593194200835476,0.33756823329976254,0.35978835978835977,0.2475,-0.99
