Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Ratio_Test,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,Alpha
CSX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.11451948649537827,0.06812096477723291,0.09499140458664511,0.3413360814340402,1.205577357169415,0.1995715322301683,1,0,0.0,-0.5555555555555556,0.12
MNST,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.2711522125848663,0.008740452811265495,0.0814801329973658,0.20478845240334334,3.327832228668951,0.042680398766091754,1,0,0.0,0.0,0.12
IPG,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1280212625847087,-0.16749743641236509,0.15350537283966653,0.21729524194186683,0.8339855486258744,-0.7708288267866252,0,0,0.5555555555555556,-0.5555555555555556,0.12
UNH,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1360918712612138,-0.13290986967329219,0.04786347435984366,0.2184859275222664,2.8433345694476313,-0.6083223353584044,1,0,0.0,0.0,0.12
HL,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.28002457382983825,-0.2280894625842972,0.17052990206284466,0.36488250538645217,1.642084880378586,-0.6251038600568817,1,0,0.0,-0.5555555555555556,0.12
EXAS,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.777652147594419,-0.04776836946339369,0.3615026163835016,-0.027544806186659776,2.1511660285452634,1.7342060474009937,1,0,0.0,0.0,0.12
CPRT,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.0773119862121429,-0.02792352780658011,0.0030511177464922147,0.13606181980479343,25.338906143830844,-0.20522677005674128,1,0,0.5555555555555556,-0.5555555555555556,0.12
ITUB,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1595618915038639,-0.0474177444562367,0.12835742115790888,-0.005097554142848321,1.2431060866170442,9.302058031646812,1,0,0.5555555555555556,-1.1111111111111112,0.12
SHEL,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.07532468016818729,0.059817609826038995,0.04700889887396241,0.19678770942884688,1.6023493843185637,0.30397025301860847,1,0,0.5555555555555556,-1.1111111111111112,0.12
CLF,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.2766141991894615,-0.2522880245913871,0.03646013417666942,0.39926739862994626,7.58675757607236,-0.63187734700377,1,0,0.0,0.0,0.12
DIS,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.11805929507825258,0.10195030205183281,0.03608132580387921,0.187727124389725,3.2720331763851003,0.543077098651882,1,0,0.0,-0.5555555555555556,0.12
WIT,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.028057757863462894,0.0274875262746306,0.016485333282884873,-0.027928088367572438,1.701983052571497,-0.9842251253596942,1,1,2.2222222222222223,-1.1111111111111112,0.12
CVX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.18570615655206127,-0.07873954254714402,0.08451925887665392,0.2752527577477856,2.1972052171337415,-0.2860626835909602,1,0,0.0,0.0,0.12
BBWI,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1357792324186192,0.0563279047455523,0.1438583526777129,0.22493152974708366,0.9438397555045452,0.25042244992904383,0,0,1.1111111111111112,-0.5555555555555556,0.12
FAST,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.11486928252751642,-0.35140653379790715,0.09943735693147127,0.1816296676184354,1.1551924354413432,-1.934741930685774,1,0,0.0,0.0,0.12
KR,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.05158269630085531,-0.013340076557737904,0.04268014589813923,0.10762345099610086,1.2085876281670398,-0.12395139195286729,1,0,0.5555555555555556,-1.1111111111111112,0.12
TGT,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.021373877071887502,-0.0021847357052633,0.017618240662378486,-0.0692043731888638,1.213167505284946,0.03156933015347161,1,1,2.2222222222222223,-1.1111111111111112,0.12
LUMN,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.19259147350400949,0.1377666232470026,0.14459816602036318,0.10379181506953455,1.3319081341383514,1.3273361021262309,1,1,0.0,-1.1111111111111112,0.12
TJX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.017299534263636,0.0066939011619704,0.005399223385127557,0.13590653395459135,3.2040782589748873,0.04925371111448508,1,0,1.6666666666666667,-1.1111111111111112,0.12
LRCX,2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.1757428559753614,0.10092044141915829,0.12434467592093675,0.27559942513819446,1.413352479096939,0.3661852392056098,1,0,1.1111111111111112,-0.5555555555555556,0.12
AMZN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.14612200566921676,0.09078543107983897,0.0897595191447576,0.40826092529612246,1.6279276789970527,0.2223711000850495,1,0,0.0,-0.5555555555555556,0.12
ASX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.28850919893410754,0.30248244181737804,0.36584407913413136,0.031042214766786147,0.7886124592119745,9.744228757189756,0,1,0.0,-0.5555555555555556,0.12
FHN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09726431780649579,-0.28437014767615015,0.050780235670582506,-0.4693739005190386,1.9153971328030281,0.6058499361845442,1,1,0.0,-0.5555555555555556,0.12
MCHP,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.20851171864066867,-0.04542647573793531,0.19380091328954077,-0.003030353290890498,1.0759067906411246,14.990488361370668,1,0,0.0,-1.1111111111111112,0.01
FE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09029861285892722,-0.21875042613497922,0.044898429766972586,0.2533290698403918,2.011175297835274,-0.8635030566085503,1,0,0.0,-0.5555555555555556,0.12
INFY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0154510107158959,-0.0583566617706454,0.0027397987136944923,-0.2061551674512279,5.639469293370433,0.28307154505089666,1,1,2.2222222222222223,-1.6666666666666667,0.12
UMC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.07647679119195641,-0.2112208936829164,0.07041093390491765,-0.2233588436613833,1.086149365597537,0.9456571775735538,1,1,0.5555555555555556,-0.5555555555555556,0.12
PBR-A,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09004293080270044,-0.0469586322171712,0.09813774328690632,-0.2945435094899206,0.9175158077505344,0.1594285078577776,0,1,0.0,-1.1111111111111112,0.12
PLUG,2010-09-20,2011-03-18,2011-03-21,2011-09-16,1.0262356218010693,0.4713565960772814,0.5923152165919376,-0.974348678245268,1.7325835856553242,-0.48376582901119214,1,1,0.0,0.0,0.23
NKE,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0116321248812068,-0.18042294862582867,0.010331809469727421,0.18975581253136525,1.1258555353047643,-0.950816453098142,1,0,1.1111111111111112,-1.1111111111111112,0.12
AAPL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.19133945770425712,-0.04396796605495243,0.16608597619960752,0.18259588225380938,1.1520506552238892,-0.24079385313758989,1,0,0.0,0.0,0.12
HBAN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.1141725740439491,-0.34284509756018117,0.1374733931119629,-0.20830858967467863,0.8305066999471173,1.6458519454027891,0,0,0.5555555555555556,-1.6666666666666667,0.12
PBR,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.15852691591982937,-0.0895196048219949,0.11184530260293568,-0.3515463372080036,1.417376610644249,0.2546452497072321,1,1,0.0,-1.1111111111111112,0.12
MU,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.5374791244098177,-0.16036866537927966,0.4173391061082951,-0.2968411366421322,1.2878714612245026,0.5402508129209127,1,1,0.0,-1.1111111111111112,0.12
MS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0732535546623019,-0.232086642199719,0.04542460148735062,-0.45489896533603796,1.6126405574014955,0.5101938229916054,1,1,1.1111111111111112,-2.2222222222222223,0.01
SONY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.05587929395512411,0.009959546045805902,0.02281817761413546,-0.4278780108731325,2.448893811769958,-0.02327660172459516,1,1,1.6666666666666667,-0.5555555555555556,0.12
CCL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.2427865101138872,-0.2944255251837869,0.09422394197629057,-0.1553221798433442,2.5766965913502027,1.8955794045688799,1,0,0.0,0.0,0.12
WDC,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.35966566407575584,-0.012398995661950301,0.2510535778779922,-0.09236418669866549,1.4326251277348745,0.13424029491432143,1,1,0.0,-0.5555555555555556,0.12
RF,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.09276041714364688,-0.2606166458224715,0.051397525175482316,-0.5167588063698235,1.8047642727338071,0.5043293749617469,1,1,1.1111111111111112,-1.6666666666666667,0.12
VLY,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.089929731512936,-0.1678046909430934,0.04994811546950602,-0.1042163279663841,1.800462953759272,1.6101573929684059,1,0,1.1111111111111112,-1.1111111111111112,0.12
NGD,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.45745802224249227,0.023278356444670422,0.5759844784808767,0.28541241036336623,0.7942193571760985,0.08156042133919165,0,0,0.0,-0.5555555555555556,0.12
CPRT,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.1061608010800465,-0.029762956107671105,0.13606181980479343,0.02010689241856139,0.7802394619765807,-1.4802365023943658,0,0,0.0,-2.2222222222222223,0.12
BP,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.16193867841292942,-0.04989051735744061,0.17516438863767414,-0.09863411865009401,0.9244954392407809,0.5058139925640533,0,1,0.5555555555555556,-1.1111111111111112,0.12
^VIX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.30966119621945215,-0.10006251576075381,0.3835847952947773,0.9144096673860013,0.8072822489783091,-0.10942854098076181,0,0,1.6666666666666667,-0.5555555555555556,0.23
SHEL,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.1594035884262262,0.20101341251579777,0.19678770942884688,-0.020411698228464545,0.8100281714182066,-9.847951418147085,0,1,0.0,-0.5555555555555556,0.12
VZ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.1392057291812551,-0.057907055396398094,0.14540677298612056,0.04194718425618339,0.9573538173118155,-1.3804753864465187,0,0,0.0,-1.6666666666666667,0.12
DIS,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.14951722614292692,-0.22187266038311268,0.187727124389725,-0.21831509094393373,0.796460429620849,1.0162955727146348,0,0,0.0,-1.6666666666666667,0.12
LUV,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.0903359286205088,-0.16992072796594612,0.022861730979279904,-0.2879527042168646,3.9514037105231563,0.5900994346556803,1,1,0.5555555555555556,-1.1111111111111112,0.12
CCJ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.18056513040526265,-0.0561746638162114,0.1522616597963872,-0.3387435028675912,1.1858870489571993,0.16583244649911139,1,1,0.0,-1.6666666666666667,0.12
HPQ,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.31892148621229366,0.30023174099914524,0.06644408007090023,-0.5173542698577861,4.799848020651099,-0.580321374522868,1,1,0.0,0.0,0.23
IRM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.3148693822863412,0.14369835863488759,0.3554944369540182,0.1948913149941008,0.8857223898754519,0.7373256147367943,0,0,0.0,-1.6666666666666667,0.12
T,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.17198731398528058,-0.07735278926502297,0.021442844976086815,0.06997593066171982,8.02073205197733,-1.1054199427366622,1,0,0.0,0.0,0.12
LUMN,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.19632745416072458,-0.20849319936082875,0.10379181506953455,-0.09319518912422191,1.8915504467206443,2.2371669752493726,1,0,0.0,-0.5555555555555556,0.12
CRM,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.2775910121543144,-0.130499766581111,0.021104315248243955,0.1444433172424176,13.153282107905026,-0.9034669728755585,1,0,0.5555555555555556,-0.5555555555555556,0.23
LRCX,2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.28450538844043394,-0.38856218122232355,0.27559942513819446,-0.23879256231147145,1.0323148834500424,1.6271954932813135,1,0,0.0,-0.5555555555555556,0.12
AMZN,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1787866154533177,-0.1817755432164413,0.40826092529612246,-0.22229859716714065,0.4379224274859002,0.8177089083462317,0,1,0.0,-1.6666666666666667,0.12
ASX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2846472638036508,-0.12226558063704741,0.031042214766786147,0.06042708312219952,9.169682831658367,-2.0233573146298345,1,0,0.0,-0.5555555555555556,0.12
KMB,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.040054662993731185,0.005893905530040704,0.0943633311001294,0.06881136626880784,0.42447275362957443,0.08565308101886081,0,0,0.0,-1.6666666666666667,0.12
MSTR,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.4483705158271416,0.07062175659460115,0.08497287895587546,0.1837022813366174,5.2766308654785075,0.3844359257857736,1,0,0.0,-0.5555555555555556,0.12
MRK,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.07951656593940108,-0.032244143115925016,0.043527247762865706,0.1942674822388734,1.8268227380835884,-0.16597807694999242,1,0,0.0,0.0,0.12
CAG,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.018301073855991296,0.0036744263680594993,0.06494528928795248,0.1447648078800193,0.2817921677867742,0.02538204154634636,0,0,0.0,-1.1111111111111112,0.12
EQT,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.42915050361033547,0.13072616420979644,0.3086947363086043,-0.15962234899506378,1.3902099813626583,-0.8189715602659065,1,1,0.0,0.0,0.12
JNJ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.062133514166201616,-0.0037668087178693984,0.11861514732931429,0.04033347022772099,0.5238244487754902,-0.0933916347044319,0,0,0.0,-1.6666666666666667,0.12
CNC,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.16502866715159417,0.037790552838770246,0.080481524584868,0.4253225658580453,2.0505161650804835,0.0888515114699631,1,0,0.0,0.0,0.12
MDLZ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.03184898160415508,0.06462521775447648,0.15130244744408192,0.11679616845587819,0.2104987866500029,0.5533162483741048,0,0,0.0,-2.2222222222222223,0.12
MSFT,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.04550214963980237,-0.034191374290255795,0.09646316678984795,0.1956198821694398,0.47170491239347473,-0.17478476068521656,0,0,0.5555555555555556,-2.2222222222222223,0.12
GSK,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.04678455421777291,0.0056280436375002124,0.12979971156152897,0.13247422520817262,0.3604365037097607,0.04248406532407488,0,0,0.0,-2.2222222222222223,0.12
KGC,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1255048939368269,-0.28679932318085266,0.16253182852695972,-0.4640784412803237,0.7721865623139099,0.6179975143633386,0,1,0.5555555555555556,-1.6666666666666667,0.12
INTC,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1511221533802493,0.0944716813022892,0.1204815855956415,0.26942049494167025,1.2543174347608874,0.3506477163986444,1,0,0.0,0.0,0.12
AAPL,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.12673359852496216,0.30494595544245184,0.18259588225380938,0.3966838378233758,0.6940660269041647,0.7687380386246782,0,0,0.0,-1.6666666666666667,0.23
IAG,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.05607686375486031,0.0668979386768261,0.058204553944548085,-0.4502228968197511,0.9634446096483302,-0.14858848616846115,0,1,1.1111111111111112,-0.5555555555555556,0.12
MRVL,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.17211691645347166,-0.1199075919120074,0.01766049974621241,0.051046984559768555,9.745868968990246,-2.3489652316605136,1,0,0.0,0.0,0.23
QCOM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.11191148356924283,-0.07448006407979489,0.038057572448879966,0.24497090346262992,2.940583867233402,-0.304036369328069,1,0,0.0,0.0,0.23
TSM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0910637252190085,-0.1614248216732755,0.1058279938030039,0.23623752520442476,0.8604880613018262,-0.6833157498309755,0,0,0.0,-2.2222222222222223,0.12
CTRA,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1234246286934968,0.11871747934252984,0.41502612035451947,0.008642354586062106,0.29739002592913005,13.7367054499234,0,1,0.0,-2.2222222222222223,0.12
B,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2586314010345326,-0.0882191656277633,0.08863484088333921,-0.16194613778332806,2.917942859230064,0.5447438687657622,1,1,0.5555555555555556,-0.5555555555555556,0.12
UNH,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.11428240665756431,0.21228484448767818,0.19559164017363312,0.140949642908591,0.5842908549471341,1.5061041667579793,0,1,0.0,-2.2222222222222223,0.12
NGD,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2117487051790921,0.017633110994573632,0.28541241036336623,-0.27297765494262016,0.741904337339463,-0.06459543730156268,0,1,0.0,-1.1111111111111112,0.12
EXAS,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.11416630865254587,0.17607069990712937,0.3809582390416949,0.2780722728707069,0.29968195185837854,0.6331832299906995,0,0,0.0,-1.6666666666666667,0.12
NEE,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.07679220029814249,-0.029323515173316203,0.056354319383379106,0.11911307305249623,1.3626675140147508,-0.24618217313890112,1,0,0.0,0.0,0.12
KO,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.043200050849276694,-0.008935283960461098,0.1360775902610062,0.019297340512491393,0.31746631290586513,-0.46303188538737683,0,0,0.0,-2.2222222222222223,0.12
JHX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.08753794660750627,-0.05471362758826679,0.025208257588908253,0.3776037554767135,3.4725901343543617,-0.14489693705294976,1,0,1.1111111111111112,-0.5555555555555556,0.12
TSCO,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.12138116926747691,0.07586533374623058,0.2629150274505032,0.24596737487244769,0.46167452064081166,0.30843657125491697,0,0,0.0,-2.2222222222222223,0.12
BMY,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0588637070659818,0.05235988211809053,0.1957856430049323,0.10404296258938188,0.3006538485791774,0.5032525104531589,0,0,0.0,-1.6666666666666667,0.12
NEM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.24444980199777266,0.016080303017233094,0.26511625478154544,-0.17469709692975885,0.9220475832355062,-0.09204676723219142,0,1,0.0,-1.1111111111111112,0.12
BBWI,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.33236348268913735,0.015285096384145408,0.32180078321776245,0.21827876354850603,1.0328237220735013,0.07002557709077706,1,0,0.0,0.0,0.12
FAST,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0859660130972875,0.07152665755342429,0.19250010712098564,0.3813283156603067,0.44657644290690274,0.18757237429265902,0,0,0.5555555555555556,-1.6666666666666667,0.12
IRM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.26182876073132366,0.0499214654459125,0.1948913149941008,-0.11283510671215069,1.3434603832359024,-0.4424284861383189,1,1,0.0,0.0,0.12
T,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.02457750324467,0.0097295171225744,0.06997593066171982,0.14746681217104513,0.3512279581315389,0.06597767307324201,0,0,0.5555555555555556,-1.6666666666666667,0.23
TJX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1296363128670565,0.1614547619267664,0.17333585340445617,0.3008240355370877,0.7478909315118287,0.5367083173341085,0,0,0.0,-1.6666666666666667,0.12
ERIC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.14950811737490982,-0.0628053427221608,0.044802178613041546,-0.018526447211513093,3.337072481814294,3.3900370645879145,1,0,0.5555555555555556,-2.7777777777777777,0.12
MSTR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.20119159984477897,-0.050011792743903695,0.1837022813366174,0.03215144480342001,1.0952046887001583,-1.5555068535701961,1,0,1.1111111111111112,-0.5555555555555556,0.12
NVDA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.20250417767885945,-0.18112946933896945,0.015008286297213572,-0.03842140946445437,13.492824808149898,4.714284870432504,1,0,0.0,-0.5555555555555556,0.12
FE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0731363931715652,-0.00835014900866791,0.01596440128075423,0.007877144282456503,4.581217415258426,-1.0600477418275622,1,0,0.5555555555555556,-0.5555555555555556,0.12
PLUG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0609755506596829,0.018328041254009504,0.043708098704031625,-0.6312246969872153,1.3950629852965564,-0.029035684664253113,1,1,1.6666666666666667,-1.6666666666666667,0.01
FCX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.4252966629001422,0.35089863309919445,0.052625037884958654,0.10483521948154703,8.081640982945514,3.347144545836137,1,1,0.0,-0.5555555555555556,0.12
AMAT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.19188523783612677,0.04222038695577729,0.17668827147428298,-0.03151224905711006,1.0860100460264885,-1.3398087479970322,1,1,0.0,-0.5555555555555556,0.12
MRVL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0681660550498716,-0.1547688135330715,0.051046984559768555,-0.39977269762759504,1.3353590939354922,0.38714202958713584,1,1,0.5555555555555556,-1.6666666666666667,0.12
PBR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.3334544962307497,0.29694268689571196,0.13269734562879232,-0.09009471134960599,2.512894999147576,-3.2958947583887293,1,1,0.0,0.0,0.12
CTRA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.30845504925224826,-0.42845268673632164,0.008642354586062106,0.3554565649201904,35.69108929523753,-1.2053587667807482,1,0,0.0,0.0,0.12
DVN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.22531574484522143,0.08116072549487141,0.20807983499946228,-0.1344054137029039,1.0828331579838273,-0.6038501222448742,1,1,0.0,-1.1111111111111112,0.12
WMT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.17811787007770957,0.06800676181124482,0.1658986011231134,0.21946169166767143,1.0736550451412683,0.30987987604791983,1,0,0.0,-1.1111111111111112,0.12
PPL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.08287251168255771,-0.0047329031317374926,0.010711745112271305,0.06931435034019681,7.736602282257398,-0.06828172100738547,1,0,0.0,-0.5555555555555556,0.12
RIG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1889689245957172,0.0031429591376433957,0.08384164013119938,-0.1991989508343667,2.253879150026284,-0.015777990418517598,1,1,1.1111111111111112,-0.5555555555555556,0.01
CCL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.09470286538097844,0.1550316105796788,0.07242756845421591,0.17505483425156318,1.3075527371990066,0.8856174194931975,1,0,0.0,-0.5555555555555556,0.12
MNST,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.3840446728344664,-0.1851886504376305,0.2884598160368299,-0.07668271801620231,1.3313628154898096,2.4149985189427157,1,0,0.0,-0.5555555555555556,0.01
UNH,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1653204410935248,-0.062265724260906485,0.140949642908591,0.015350986506550923,1.1729042917883716,-4.056138296671359,1,0,0.5555555555555556,-0.5555555555555556,0.01
SLB,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.33348417857768414,0.18632387643803738,0.13393099043934234,0.045422085138863505,2.489970226336226,4.102054669406121,1,1,0.0,-0.5555555555555556,0.12
BAX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1039545388443994,0.07942761960655621,0.09382713895532861,0.04732131920372272,1.1079367867530574,1.678474331296912,1,1,0.5555555555555556,-1.1111111111111112,0.12
AMD,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.6787019764027631,-0.14908144198691112,0.24825870226346464,-0.6382883296196533,2.733849690725002,0.23356441762885838,1,1,0.5555555555555556,-0.5555555555555556,0.12
KO,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0627275631089142,0.008964123337545704,0.019297340512491393,0.1014016840485054,3.2505807247537515,0.08840211503053268,1,0,1.1111111111111112,-0.5555555555555556,0.12
APA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.34219178595071903,0.1456852399966088,0.1730691691629642,-0.11431168954663921,1.9771966757898212,-1.2744561870653583,1,1,0.0,0.0,0.12
CNQ,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1305094509408539,0.11273557329449002,0.11621402239332182,0.010909505714995466,1.123009497934335,10.333701291299693,1,1,0.5555555555555556,-1.1111111111111112,0.01
LYG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2528938694767959,0.08057387581284066,0.19538316136346257,0.17715898212721262,1.2943483343805084,0.45481112414036645,1,0,0.0,-0.5555555555555556,0.12
CLF,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.6637956930869924,0.451965336957847,0.07553058756507132,-0.4369440301854127,8.788435446965341,-1.034378102765382,1,1,0.0,0.0,0.12
BBD,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.20102598287816256,0.1002823738610181,0.1513216652846881,0.01781704495451,1.3284679526884902,5.628451525887506,1,1,0.0,-1.1111111111111112,0.12
LUV,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1083682961859966,0.0022884107476848,0.004973078431024692,0.09689009855029503,21.790988758580173,0.02361862338799151,1,0,1.1111111111111112,-1.6666666666666667,0.12
WIT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.23748475299862054,-0.15347446381015878,0.148469955866951,-0.1593920152933418,1.599547542207386,0.9628742288483367,1,1,0.0,0.0,0.12
CVX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1713623032066743,0.0136875282788556,0.1496151553560556,0.0963829641215228,1.1453539101628083,0.14201190431950106,1,0,0.5555555555555556,-1.1111111111111112,0.12
GOOG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.28398835911717885,0.011757504059747723,0.16643216906401473,0.1255391055381696,1.7063309377885265,0.0936561082647901,1,0,0.0,-0.5555555555555556,0.12
ON,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2617421950115392,0.018633980225814903,0.21295611920642674,-0.26255615253123793,1.2290898049180838,-0.07097140952961635,1,1,1.1111111111111112,-0.5555555555555556,0.12
TGT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.21282752812555644,0.004607898118863576,0.12274211054909433,0.12164073545100669,1.7339405944175108,0.037881208969831506,1,0,0.0,-0.5555555555555556,0.01
GOOGL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2839872708718275,0.011756095831236598,0.1664321179352349,0.12553921870597093,1.7063249233079987,0.09364480639927267,1,0,0.0,-0.5555555555555556,0.12
CRM,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.17340777943970206,-0.08382969683795166,0.15102528257554915,0.08523468946454325,1.1482036416846713,-0.983516187652962,1,0,0.0,-0.5555555555555556,0.12
LRCX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.6892289193581763,-0.06256885983038929,0.16235810863386832,-0.2410793496366503,4.2451154744137085,0.2595363722554078,1,1,0.0,0.0,0.12
CDE,2012-03-20,2012-09-17,2012-09-18,2013-03-21,0.3844238047749942,0.021030790583239478,0.20997229111350438,-0.33486708048807834,1.8308311193651112,-0.06280339815005553,1,1,0.0,-1.1111111111111112,0.01
