Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,Alpha
XOM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0042384394864673,-0.0082122469285257,-0.07656597928434843,0.1896280204551292,-0.055356694005397764,1,0,1.1111111111111112,-1.6666666666666667,0.22499999999999998
JHX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.10987345457326089,-0.05471362758826679,0.025208257588908253,0.3776037554767135,4.358629476303261,1,0,1.1111111111111112,-0.5555555555555556,0.15
ABT,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.01474239007940351,0.0695618750205717,0.10996232193352792,0.1704821031777895,0.13406764990207523,0,0,0.0,-1.6666666666666667,0.15
ITUB,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2580981481248574,-0.15186442517853468,-0.1985200317704719,0.32378656538088185,-1.3001113581488315,1,0,0.5555555555555556,0.0,0.22499999999999998
^VIX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.037819244887910775,-0.3418055192299434,0.9144096673860013,-0.47478854570749957,0.04135919187733836,0,1,0.0,-1.6666666666666667,0.22499999999999998
APA,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1000516462113193,-0.009118977820054995,-0.212445187331665,0.1730691691629642,-0.4709527547692608,1,0,1.1111111111111112,0.0,0.22499999999999998
SHEL,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2859575230009149,-0.08085670126600762,-0.020411698228464545,0.13603760411972282,-14.009491998178824,1,0,0.0,0.0,0.22499999999999998
CNQ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1929531428486741,0.008285665771450087,-0.306847727637285,0.11621402239332182,-0.628823763286127,1,0,2.2222222222222223,-0.5555555555555556,0.15
TEVA,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.036836455340793064,-0.14384567234104553,-0.1769128493721114,0.16688677426758325,-0.20821808857598997,1,0,2.2222222222222223,0.0,0.075
BCS,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.30639355975791055,-0.29987443997855967,-0.5075040737650839,0.6392843727774391,-0.6037263060468271,1,0,1.6666666666666667,0.0,0.22499999999999998
LYG,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.5379780086143874,-0.14707532545658542,-0.4645070325021191,0.19538316136346257,-1.1581697820945975,1,0,1.1111111111111112,0.0,0.15
TSCO,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.13758638731771214,0.08662698866575899,0.2629150274505032,0.24596737487244769,0.5233112334882203,0,0,0.0,-2.2222222222222223,0.15
VZ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,0.04194718425618339,0.12120675083498139,0.0,0,0,1.6666666666666667,-2.2222222222222223,0.15
BMY,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.08388640527487018,0.04400096883246631,0.1957856430049323,0.10404296258938188,0.4284604529084744,0,0,0.0,-1.6666666666666667,0.075
NEM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.21444034570989587,-0.15838510498061797,0.26511625478154544,-0.17469709692975885,0.808854009674336,0,1,0.0,-1.1111111111111112,0.075
USB,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,-0.05451938917502441,0.3223718753915221,-0.0,1,0,1.6666666666666667,-1.6666666666666667,0.22499999999999998
CLF,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.246593571861637,0.5868837527489796,-0.10782574470999312,0.07553058756507132,-2.286963772194407,1,1,0.0,0.0,0.22499999999999998
BBD,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,-0.05813340493720128,0.1513216652846881,-0.0,1,0,1.6666666666666667,-2.2222222222222223,0.22499999999999998
DIS,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.06791313787694009,-0.23573330409317608,-0.21831509094393373,0.33050626750465445,-0.3110785314166903,1,0,1.6666666666666667,0.0,0.15
LUV,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.18403901062871308,-0.16334177894871832,-0.2879527042168646,0.004973078431024692,-0.6391293012136763,1,0,1.6666666666666667,0.0,0.22499999999999998
WIT,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1727163260848853,0.022639869751296407,-0.2971414725428074,0.148469955866951,-0.5812595751338718,1,0,1.1111111111111112,0.0,0.15
BSX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,-0.06518134275851349,-0.012349469572970399,-0.0,1,1,1.6666666666666667,-1.6666666666666667,0.15
BB,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.4039394552881885,0.12152515492655258,-0.8311298215430427,-0.4054645803666006,-0.4860124673883684,1,1,1.6666666666666667,0.0,0.075
LNW,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.32147692091410257,-0.24520763499765297,-0.07239920485207181,0.4487091820957658,-4.440337729826642,1,0,0.5555555555555556,0.0,0.22499999999999998
CVX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.03236499208763321,-0.10517742406342509,-0.020439400692179824,0.1496151553560556,-1.5834609133141635,1,0,0.5555555555555556,0.0,0.22499999999999998
BBWI,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.37512372546073475,0.015285096384145408,0.32180078321776245,0.21827876354850603,1.1657017167882051,1,0,0.0,0.0,0.15
FAST,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0859660130972875,0.07075629300055629,0.19250010712098564,0.3813283156603067,0.44657644290690274,0,0,0.5555555555555556,-1.6666666666666667,0.15
CCJ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.33014611935629157,0.018795945744273117,-0.3387435028675912,0.18204878049213394,-0.974619783291725,1,0,1.6666666666666667,0.0,0.075
GOOG,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0072733012897302,0.0,-0.02482971757945064,0.16643216906401473,-0.2929272661461791,1,0,2.7777777777777777,-1.6666666666666667,0.075
ES,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,0.0332732898446377,0.07866688671877985,0.0,0,0,2.2222222222222223,-2.2222222222222223,0.15
KR,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0037339657673606,0.0,-0.031402231174261795,0.0941320610568415,-0.11890765807816452,1,0,1.6666666666666667,-1.1111111111111112,0.15
HPQ,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.42155600896753076,-0.2012751772747824,-0.5173542698577861,0.1060567947264913,-0.8148304431379507,1,0,1.1111111111111112,0.0,0.15
IRM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.2789746663891139,0.06473194278112569,0.1948913149941008,-0.11283510671215069,1.431437139195034,1,1,0.0,0.0,0.15
ON,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.20061949737315699,0.0859220931008741,-0.13155097960589557,0.21295611920642674,-1.5250323332762628,1,0,0.5555555555555556,-0.5555555555555556,0.22499999999999998
AZN,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.02389409581908511,-0.06221377029748469,-0.003930423894000515,0.0783728291953975,-6.079266884052273,1,0,1.1111111111111112,0.0,0.15
TGT,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0,0.0,0.06495157935235434,0.12274211054909433,0.0,0,0,2.2222222222222223,-1.6666666666666667,0.15
HST,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.29276665708030075,-0.5208162455074122,-0.34045534454097376,0.40045808686683393,-0.8599267474418112,1,0,1.1111111111111112,0.0,0.22499999999999998
T,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.039847949913672215,0.08396234278828499,0.06997593066171982,0.14746681217104513,0.5694522321726111,0,0,0.0,-2.2222222222222223,0.15
GOOGL,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0072734797587856,0.0,-0.024829751561504795,0.1664321179352349,-0.2929340529553327,1,0,2.7777777777777777,-1.6666666666666667,0.075
LUMN,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.04441190054510069,0.008635575975751602,-0.09319518912422191,0.17729881325559205,-0.47654713684740846,1,0,2.2222222222222223,0.0,0.15
VALE,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.08649258607768678,0.06472296658318126,-0.11532943584564419,-0.04545550102072882,-0.749961061055112,1,1,1.6666666666666667,0.0,0.22499999999999998
TJX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1296363128670565,0.15764496993591567,0.17333585340445617,0.3008240355370877,0.7478909315118287,0,0,0.0,-1.6666666666666667,0.15
CRM,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0268279037398289,0.0127831467862765,0.1444433172424176,0.15102528257554915,0.18573309068223579,0,0,1.6666666666666667,-1.6666666666666667,0.15
NFLX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.15178586563712831,0.1301592346437921,-0.24603030102333917,-0.029623386860247854,-0.6169397224886111,1,1,1.6666666666666667,0.0,0.15
LRCX,2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.0098481734950506,0.0282508613782382,-0.23879256231147145,0.16235810863386832,-0.04124154203012838,1,0,1.6666666666666667,-1.6666666666666667,0.075
CDE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0531602588054201,0.0,-0.02820296053412492,0.20997229111350438,-1.8849176752595684,1,0,2.2222222222222223,-1.6666666666666667,0.075
ORCL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.012910986528607902,0.0033669587245332,0.058609426081500424,0.11212739776938634,0.22028856775792838,0,0,1.1111111111111112,-1.6666666666666667,0.075
AMZN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.11154340169042622,-0.0822506698717288,-0.22229859716714065,0.32063955565072655,-0.5017728546733005,1,0,1.6666666666666667,-0.5555555555555556,0.075
ASX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0,0.0,0.06042708312219952,-0.04507319977992173,0.0,0,1,1.6666666666666667,-2.7777777777777777,0.15
PTEN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1443533320405412,-0.0058137274287408,-0.07214076240396058,-0.0023324458888574155,-2.000995376680634,1,0,1.6666666666666667,-1.1111111111111112,0.075
FHN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.08501227706068763,0.07641330711259588,0.559154074684092,-0.04083770249126824,0.1520373022564799,0,1,0.0,-1.6666666666666667,0.075
KMB,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.014424559096795598,0.08023150350567662,0.06881136626880784,0.1452438646799171,0.20962465765389465,0,0,0.0,-1.1111111111111112,0.075
OXY,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2408728927661763,-0.0811689898750659,0.26001910310146165,-0.04957253871021239,0.9263661396146946,0,0,0.0,-1.1111111111111112,0.075
ERIC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.16568792486236733,-0.054653935426706796,0.044802178613041546,-0.018526447211513093,3.698211336850859,1,0,0.5555555555555556,-2.7777777777777777,0.075
AES,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1091857093578241,0.0081425750065501,0.20783646905430359,-0.13143007613689106,0.5253443240959603,0,1,1.1111111111111112,-1.1111111111111112,0.075
MSTR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.23201432435275582,-0.064957623554923,0.1837022813366174,0.03215144480342001,1.2629909801044392,1,0,0.5555555555555556,-0.5555555555555556,0.075
MRK,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0836131056514763,0.006557854442391493,0.1942674822388734,0.17971940855183166,0.4304019627364332,0,0,0.5555555555555556,-1.1111111111111112,0.075
NVDA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.17813626273119457,-0.1086061444710906,0.015008286297213572,-0.03842140946445437,11.869194070762576,1,0,0.0,-0.5555555555555556,0.075
CAG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0136500278058947,0.003563055169103,0.1447648078800193,-0.003646882154230601,0.09429106428413049,0,1,1.1111111111111112,-1.6666666666666667,0.075
MCHP,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.07062047354456161,-0.06596465095099899,0.1127001362586435,-0.037018525502370205,0.6266227875935277,0,0,0.5555555555555556,-1.1111111111111112,0.075
FE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.058780533497338,0.003721531922617099,0.01596440128075423,0.007877144282456503,3.681975444215403,1,0,0.5555555555555556,-0.5555555555555556,0.075
BA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.15458313565928797,-0.028612962830851206,0.19244608493125284,-0.0482419875035847,0.8032542502203119,0,1,0.0,-0.5555555555555556,0.15
NVO,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.07044918024855852,-0.024814656129771295,0.38990502428837587,0.09781787637978083,0.18068292496906613,0,0,0.0,-1.6666666666666667,0.075
EQT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2525956040087647,0.009781328551412415,-0.15962234899506378,0.1590925273576151,-1.5824576295176314,1,0,0.5555555555555556,-0.5555555555555556,0.075
INFY,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0148506666916945,-0.0039028155630291966,0.19586972352776974,-0.13263977462478369,0.07581910273942376,0,1,2.2222222222222223,-1.6666666666666667,0.075
UMC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.05757854822238011,-0.08578371340381798,0.34372196149376316,-0.13629587358031522,0.16751489480669937,0,1,0.0,-2.2222222222222223,0.075
JNJ,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0034277623288378,0.0155155687006709,0.04033347022772099,0.07090880411562349,0.0849855544163397,0,0,1.1111111111111112,-1.6666666666666667,0.075
PBR-A,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.15825721343956914,0.10681433828787672,0.1982538556578253,-0.10224431127655094,0.7982554130635015,0,1,0.0,-2.2222222222222223,0.075
KEY,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.04976845958491252,-0.15739739210543557,0.3701316753759586,0.051898831759329925,0.1344614981529494,0,0,0.0,-1.6666666666666667,0.075
CNC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2333544429309367,-0.12686343753269394,0.4253225658580453,-0.05286418369569146,0.5486528617642652,0,0,0.0,-2.2222222222222223,0.075
MDLZ,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.06727930183811417,0.05433803227824872,0.11679616845587819,0.06336079641368318,0.5760403164555018,0,0,0.0,-1.1111111111111112,0.075
MDT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.008218670561914,-0.016386749484433,0.18132270006575404,0.10258900581186108,0.04532620879202449,0,0,1.1111111111111112,-2.2222222222222223,0.075
GAP,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.31969790178968804,0.0836599690369309,0.4696416446801238,0.3542646228755391,0.6807273277637815,0,0,0.0,-1.1111111111111112,0.075
MSFT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0685895370816122,-0.11880222342926208,0.1956198821694398,-0.0005739775532889978,0.35062661484583707,0,0,0.0,-1.1111111111111112,0.075
GSK,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0104562699793683,-0.0246575137633332,0.13247422520817262,0.05289704260233391,0.07893059923873577,0,0,2.2222222222222223,-1.1111111111111112,0.075
TXN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.14670363787369028,-0.15942437893381692,0.23576443301465422,-0.11435647504326954,0.6222466891966344,0,0,0.0,-1.1111111111111112,0.075
GGB,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.21287153531910738,0.05847359556609047,0.3047981916376908,0.03821116812335664,0.698401569167263,0,1,0.0,-1.6666666666666667,0.075
KGC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.19287986146897002,0.1394966420739722,-0.4640784412803237,0.05393652321152165,-0.4156190943428508,1,1,1.6666666666666667,-0.5555555555555556,0.15
PLUG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1276451506143342,-0.003005628015034398,0.043708098704031625,-0.6312246969872153,2.920400438341653,1,1,1.6666666666666667,-1.1111111111111112,0.075
INTC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.23897955879437363,-0.05217114468340281,0.26942049494167025,-0.14579794144297117,0.8870132869665794,0,1,0.0,-0.5555555555555556,0.075
ABEV,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0627666340714857,-0.0826914092416777,0.3360995380874603,-0.07642830704499054,0.18675013488162687,0,0,1.1111111111111112,-1.1111111111111112,0.075
FCX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.45122151217297407,0.2464906596863091,0.052625037884958654,0.10483521948154703,8.574274343694919,1,1,0.5555555555555556,0.0,0.075
EQNR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.08914619215026957,-0.04721054265884379,0.2633307683525952,0.0280420209489695,0.3385331410680593,0,0,0.0,-1.6666666666666667,0.075
NKE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.04042365409398149,-0.060669376703248915,0.23836171055920197,-0.10736766227212968,0.16958954523000647,0,1,0.0,-1.6666666666666667,0.075
AAPL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2967939536189793,0.07779023322899525,0.3966838378233758,0.16766621938774362,0.7481876631210959,0,0,0.0,-1.6666666666666667,0.075
AMAT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.21113469348102634,0.020768790092966786,0.17668827147428298,-0.03151224905711006,1.1949559057843693,1,1,0.0,-0.5555555555555556,0.075
IAG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.34617155993957094,0.12288175845328148,-0.4502228968197511,0.21517436795909772,-0.7688892821418685,1,0,1.1111111111111112,0.0,0.075
HBAN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0,0.0,0.33533764852493697,0.11493032634839762,0.0,0,0,2.2222222222222223,-1.6666666666666667,0.075
F,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1940287472124778,0.0671015644809824,0.21830467112297328,-0.16480265061982405,0.8887979639390281,0,1,0.5555555555555556,-1.1111111111111112,0.075
BAC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2697904983337305,-0.1678866937452268,0.39910007285855836,-0.0125257379309868,0.6759971162153724,0,0,0.0,-1.1111111111111112,0.075
TU,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.013896814182432701,0.0,0.1730882597156937,0.1137963920975076,0.08028744529096848,0,0,1.1111111111111112,-1.6666666666666667,0.075
MRVL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.07621630859204147,-0.1612777642968732,0.051046984559768555,-0.39977269762759504,1.49306191637634,1,1,0.5555555555555556,-0.5555555555555556,0.15
QCOM,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1899134121502865,0.046797505369655865,0.24497090346262992,-0.004759049604181027,0.7752488539083076,0,1,0.0,-1.1111111111111112,0.075
EXC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.17620795238355574,0.047881848881410796,-0.06874678953220853,-0.060384277331079594,-2.5631444549276097,1,1,0.0,0.0,0.075
PBR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.19436217848654902,0.2097601382055826,0.13269734562879232,-0.09009471134960599,1.4647028361084025,1,1,0.0,-0.5555555555555556,0.075
TSM,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0,0.0030627763995827,0.23623752520442476,0.057378731120096796,0.0,0,0,2.2222222222222223,-1.6666666666666667,0.075
CTRA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.30845504925224826,-0.3702390808713081,0.008642354586062106,0.3554565649201904,35.69108929523753,1,0,0.0,0.0,0.075
VTRS,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.18505784158446692,0.0228573861934047,0.15146892331255513,0.07270984217776931,1.2217545192593815,1,0,1.1111111111111112,-1.1111111111111112,0.075
MU,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2723793715103491,0.05556305015716663,0.3544994615699837,-0.22131796430452627,0.768349182546155,0,1,0.0,-1.1111111111111112,0.075
C,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2861774047239858,0.016398044535488748,0.3825610877472395,-0.07846893308921277,0.7480567519534683,0,1,0.0,-1.6666666666666667,0.075
DVN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1463724672874506,0.08838349623084471,0.20807983499946228,-0.1344054137029039,0.7034437877549684,0,1,0.0,-1.1111111111111112,0.075
WMT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.16212725272224268,0.06800676181124482,0.1658986011231134,0.21946169166767143,0.9772671476712936,0,0,0.0,-1.1111111111111112,0.075
APH,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0794400501704959,0.007355695757731001,0.3180936764642704,0.13296168676162778,0.2497379107107743,0,0,1.6666666666666667,-0.5555555555555556,0.15
MS,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.26693949760846414,0.005319234039454772,0.4035211869803364,-0.08651243686877838,0.6615253578282919,0,1,0.0,-1.1111111111111112,0.075
PPL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.06066531526702171,-0.026213892230661097,0.010711745112271305,0.06931435034019681,5.663439022416984,1,0,0.0,-0.5555555555555556,0.075
SONY,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1255269802068491,-0.3008938153416926,0.1240436871022115,-0.4365761013589113,1.0119578282401052,1,1,0.0,-1.1111111111111112,0.15
WFC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0,0.0,0.3903758270140368,0.056650843615278695,0.0,0,0,2.2222222222222223,-2.2222222222222223,0.075
PFE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0594470212920844,0.03433266377774741,0.22300526480923627,0.12032078504899137,0.2665722773089538,0,0,0.5555555555555556,-2.2222222222222223,0.075
PCG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.023228578948839194,0.0040514142984005,0.05276376078441592,-0.0027638448755702063,0.440237363741894,0,1,1.1111111111111112,-1.1111111111111112,0.075
RIG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2173045239741748,-0.024863916253560006,0.08384164013119938,-0.1991989508343667,2.591844859357789,1,1,1.1111111111111112,-0.5555555555555556,0.075
CCL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.047287044423570915,0.1407418809979644,0.07242756845421591,0.17505483425156318,0.652887366410247,0,0,0.0,-3.3333333333333335,0.075
B,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.12289879258639529,-0.015004239367755141,-0.16194613778332806,-0.00043277178902673824,-0.7588868389737381,1,0,0.5555555555555556,0.0,0.075
CSCO,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.029840655197935502,0.024952562167593003,0.2256313267158382,-0.03767180124470938,0.13225404305456684,0,1,1.1111111111111112,-2.2222222222222223,0.075
HAL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2861064983166605,0.26579392692013515,-0.016379278694627193,0.09589201518185995,-17.467588387180353,1,1,0.0,0.0,0.075
LOW,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.23936746202666384,-0.1493316333663165,0.45289600826631665,-0.011372839546576446,0.528526323168449,0,0,0.0,-1.1111111111111112,0.075
CSX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0907582067464571,0.0,0.12062353701552309,0.09349964992843479,0.7524087669123597,0,0,1.1111111111111112,-1.1111111111111112,0.075
WDC,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.09854786596863581,0.043825724893667664,0.32434007379332325,0.07114716797428561,0.30384116528083643,0,0,0.0,-2.2222222222222223,0.075
NOK,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.10766869303638302,-0.14343528283402251,-0.010168530695933745,-0.379084802737806,-10.588421892598332,1,1,1.6666666666666667,-1.1111111111111112,0.075
HD,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2584622771575477,0.10802209505058247,0.37869288819287833,0.1977663742478835,0.6825115686511283,0,0,0.0,-1.1111111111111112,0.075
MNST,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.25090230744952197,0.03147396105023212,0.2884598160368299,-0.07668271801620231,0.8697998594628769,0,1,0.0,-2.2222222222222223,0.075
SBUX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.15325401834165828,-0.318573108546907,0.28850750176146517,-0.04541849679864862,0.5311959564516524,0,0,0.0,-1.6666666666666667,0.075
RF,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.14540307392768495,0.0685681149921991,0.6063298231820791,0.16601373526488503,0.2398085470455588,0,0,0.5555555555555556,-1.6666666666666667,0.075
IPG,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.20410814190817253,0.17189768896258215,0.5319254192987821,0.050886890198170144,0.3837157137127247,0,1,0.0,-1.6666666666666667,0.075
VLY,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0162341030945703,0.0,0.2698416681249047,-0.1483166392567675,0.06016158737595646,0,1,1.1111111111111112,-1.6666666666666667,0.075
UNH,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.27846347665716215,-0.06579968859665448,0.140949642908591,0.015350986506550923,1.9756238533910437,1,0,0.0,0.0,0.075
NGD,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.3936452540855543,-0.12340492132823604,-0.27297765494262016,0.3320137099796821,-1.442042038819252,1,0,1.1111111111111112,0.0,0.075
HL,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.040492182245888096,0.0,-0.2829734487791944,0.38040865228124243,-0.14309534134944352,1,0,1.1111111111111112,-1.6666666666666667,0.075
SLB,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.33403971551930667,0.166935461658771,0.13393099043934234,0.045422085138863505,2.494118160580572,1,1,0.0,-0.5555555555555556,0.075
CMCSA,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0985012833185869,0.2199884894591387,0.29617194632098753,0.18278270158406332,0.3325814093541203,0,1,0.0,-1.1111111111111112,0.075
EXAS,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.18151606443948695,0.2531146275884671,0.2780722728707069,0.07574564926502424,0.6527657812322952,0,1,0.0,-1.1111111111111112,0.075
BAX,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.10642178936346089,0.08561785311444658,0.09382713895532861,0.04732131920372272,1.134232489110945,1,1,0.5555555555555556,-1.1111111111111112,0.075
NEE,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.08444402427306262,0.03690466552948071,0.11911307305249623,0.13647548932032338,0.7089400190006511,0,0,0.0,-0.5555555555555556,0.075
BKR,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.20555970992973863,0.03216467996903482,-0.10475051655845839,0.07965350344858686,-1.9623741885322483,1,0,0.0,0.0,0.075
AMD,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.5977582216788652,-0.03775937252659051,0.24825870226346464,-0.6382883296196533,2.4078036992415033,1,1,0.5555555555555556,-0.5555555555555556,0.075
LEN,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.06821723576152629,0.18825192227385576,0.6718976283176122,0.35822356008307144,0.10152921053217256,0,0,0.5555555555555556,-1.6666666666666667,0.075
KO,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.0633611376907578,0.0055371269352435,0.019297340512491393,0.1014016840485054,3.283412947485867,1,0,1.1111111111111112,-1.1111111111111112,0.075
CPRT,2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.224365117526434,0.17212962532989862,0.28319963075274696,0.062292968004764505,0.7922507417473309,0,1,0.0,-1.6666666666666667,0.075
