Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Market_Return_Train,Return_Predicted_Test,Market_Return_Test
2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.16797826088299975,0.08863463815769217,0.03332838578734078,0.02445344230136387
2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.243739608550688,0.09727430466548283,-0.05153555278888557,0.10345656218647188
2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.17766738374024993,0.08385192351105673,-0.06079215601018368,0.09876409378950571
2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.16230577744417368,0.10958052559321971,-0.10586767091677474,-0.04072787253252554
2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.06612625507811902,0.15338695137605973,-0.01896504411967501,-0.09909276326307552
2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.16668538018327844,0.08684901817773027,-0.19218896559748497,-0.2708818889094844
2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.19515427437687616,0.04414612380439359,0.029164574195083226,0.42501144471213276
2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.5536292635828234,0.4777778652199413,0.07265482514419086,0.16097236746601432
2009-09-18,2010-03-19,2010-03-22,2010-09-17,0.21919630178465832,0.14586805064844408,-0.006618007522755785,0.033753368792830286
2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.16803996066797375,0.09751725332356458,-0.041384524773918935,0.1582615714009216
2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.20813674042326394,0.16246702268149102,-0.07420666197357344,-0.11017638592741523
2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.14152871720098803,0.15878322486265384,0.01611879860650924,0.08810821434038123
2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.2435885375454762,0.11963117041970173,0.01879317849761424,-0.04119003405117108
2012-03-20,2012-09-17,2012-09-18,2013-03-21,0.22092179313278038,0.08911894124782216,0.027328537590071183,0.03593097059247862
2012-09-18,2013-03-21,2013-03-22,2013-09-19,0.17178543401521695,0.11581792341678239,0.013569418526443217,0.14491606113959105
2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.22057958830490404,0.11907906256938842,-0.015589439396667376,0.16530337882829257
2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.17396146776746532,0.09184807333358992,0.0028552911492339397,0.08117648613329802
2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.15096926172541844,0.09516672963923485,-0.010413847188191761,0.10416748753536266
2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.15128294023234357,0.1195669562272827,0.05796728416933318,0.009500542031313137
2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.16452093928142753,0.11810858137232594,-0.028612487985725295,0.05837263293220418
2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.3232494084299927,0.11243324484419397,-0.09676860714324387,0.09763493286335115
2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.18931950713123843,0.1382548153478318,0.020935905053085038,0.17197588455449478
2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.15553104904621384,0.11128415829512943,-0.011350761653091115,0.09186198489872939
2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.14471878194528243,0.10906955748812207,0.09319764796285739,0.11766667741413124
2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.20426564668737354,0.0727605093879297,-0.029114485066166925,0.11523090271090575
2018-03-23,2018-09-20,2018-09-21,2019-03-25,0.17790878125140477,0.18601820465506835,-0.006447713228225262,-0.033805315328639916
2018-09-21,2019-03-25,2019-03-26,2019-09-23,0.15616761439627388,0.10082316261434443,0.00813640523936134,0.06019569577642534
2019-03-26,2019-09-23,2019-09-24,2020-03-24,0.15916099289536273,0.10311688139217877,-0.16298132607992732,-0.1360446612488897
2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.03617286886930679,-0.07209548446904555,-0.00984424438953066,0.34816468226287006
2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.4836464965855198,0.39883346435732087,-0.1105329796429851,0.48072484494601986
2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.31847417801583583,0.30509130540879753,-0.03126475873701624,0.07925095985230853
2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.20796871057955996,0.1286121502523784,0.10898761421375429,0.2108852542717894
2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.24240595973037732,0.16334969989878223,-0.01844408528696039,-0.14545707168200236
2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.17743550052888715,0.08141834231702534,-0.04883351230332679,0.05618583676266138
2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.2579539452398601,0.137668620539531,0.060980368956340666,0.153879001995231
2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.20506280065117022,0.10217788382891976,0.059727074640793985,0.21318430402276428
2023-09-26,2024-03-26,2024-03-27,2024-09-25,0.18110574176236224,0.13340828677332858,0.06378744484555285,0.01944598468674052
2024-03-27,2024-09-25,2024-09-26,2025-03-28,0.19301057011590356,0.07498271506165843,0.038363047075237966,0.019261789466469302
2024-09-26,2025-03-28,2025-03-31,2025-09-29,0.19366908327703183,0.10808670459768713,-0.10652013118126871,0.1131986606163386
