Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Market_Return_Train,Return_Predicted_Test,Market_Return_Test
2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.10645845067068013,0.14758263200149724,0.014763636407590007,0.03308415889925072
2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.132336809559896,0.03308415889925072,-0.019076441312213144,0.09781630786684944
2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.07810041139426915,0.09781630786684944,-0.0026387162685137964,0.1079316508718339
2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.08554487724627813,0.1079316508718339,-0.013511622349742618,-0.08829022931861943
2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.10161046462300677,-0.08829022931861943,-0.03562497058751969,-0.08968573627689932
2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.13357162267267078,-0.08968573627689932,0.013835113864434806,-0.14971126480855462
2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.18412333678661016,-0.14971126480855462,0.019395209092895938,0.48576385769163216
2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.27021984863094595,0.48576385769163216,0.08044479222102852,0.11931944105816508
2009-09-18,2010-03-19,2010-03-22,2010-09-17,0.11414466108732693,0.11931944105816508,-0.013333337526576991,-0.00412874134629755
2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.09049205469237202,-0.00412874134629755,-0.002621685800148161,0.159190838776728
2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.08832502343770852,0.159190838776728,-0.00636547893021324,-0.06352711448629304
2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.11839927230668576,-0.06352711448629304,0.016012111119955937,0.1624175639758113
2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.1327175295343212,0.1624175639758113,0.014933054326296356,0.008939486459362196
2012-03-20,2012-09-17,2012-09-18,2013-03-21,0.12424436380074041,0.008939486459362196,-0.0007592914560101054,0.070377382222721
2012-09-18,2013-03-21,2013-03-22,2013-09-19,0.11386723958910754,0.070377382222721,0.034459116063493604,0.12892206886752972
2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.1414090084226266,0.12892206886752972,0.03301344905034341,0.12178283579535741
2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.08625414755868636,0.12178283579535741,0.013460450378070324,0.07789044449553052
2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.06691857520103166,0.07789044449553052,-0.004604991023097077,0.033286441855551754
2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.1256736643961667,0.033286441855551754,0.025018482859634157,-0.0909512691297451
2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.13612821902229885,-0.0909512691297451,-0.015330589665104604,0.12595775920726318
2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.15899713173349317,0.12595775920726318,0.024404206595998994,0.14596932625227144
2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1034175512375067,0.14596932625227144,0.04078728285640612,0.10772717987481067
2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.08785299728751052,0.10772717987481067,0.00760045913429764,0.09575652741127053
2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.07505689014175046,0.09575652741127053,0.050456984379285114,0.09340799183596425
2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.14907086081721338,0.09340799183596425,-0.01455944468042395,0.08430821418550498
2018-03-23,2018-09-20,2018-09-21,2019-03-25,0.09137152590239335,0.08430821418550498,0.009318260211583159,-0.016293583899546
2018-09-21,2019-03-25,2019-03-26,2019-09-23,0.13428362167230465,-0.016293583899546,0.012083044406565123,0.0433508600068281
2019-03-26,2019-09-23,2019-09-24,2020-03-24,0.14229194048506255,0.0433508600068281,-0.016857353951286784,-0.2131834191372334
2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.14474006274801948,-0.2131834191372334,0.003221800287349762,0.3661191883188951
2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.1683457224599499,0.3661191883188951,0.16057952520052357,0.3722053234483033
2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.1823301863153753,0.3722053234483033,0.0152799535116242,0.10012401548202415
2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.09308200004245427,0.10012401548202415,0.0327333211008608,0.10503458178004889
2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.1593418757644171,0.10503458178004889,-0.027000517899831385,-0.16565708858858533
2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.13997126992156372,-0.16565708858858533,-0.08614018583916523,0.1256398660096686
2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1209123132145584,0.1256398660096686,0.02414218154588069,0.07066487641922935
2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.12406045407676215,0.07066487641922935,0.03733169851298096,0.19194619452186804
2023-09-26,2024-03-26,2024-03-27,2024-09-25,0.16083577612350994,0.19194619452186804,0.05431885351449543,0.07714262024270375
2024-03-27,2024-09-25,2024-09-26,2025-03-28,0.15637229185257365,0.07714262024270375,0.007876610041722854,-0.012403521193592337
2024-09-26,2025-03-28,2025-03-31,2025-09-29,0.1290169777408957,-0.012403521193592337,0.04282034009003656,0.1917334897945112
