Ticker,Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Return_Predicted_Test,Market_Return_Train,Market_Return_Test,Ratio_Train,Model_train_>_Market_train,Model_test_>_Market_test,Trigger_Up,Trigger_Down,C
FCX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.3654365226896516,-0.1742649901378696,0.5493538783524406,-0.0999351856853771,0.665211509538491,0,0,0.0,-1.1111111111111112,1.5025
EQNR,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.2066265257010635,-0.01944885625338956,0.3150196709546749,-0.13474254965321839,0.6559162641332101,0,1,0.0,-1.1111111111111112,1.005
NKE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0190323800808053,-0.0892998776503863,0.09784810140370226,0.07837585519577461,0.1945094468648032,0,0,1.1111111111111112,0.0,2.0
AAPL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.23203769017367745,0.17526966079511877,0.4397023362691671,-0.026380841807291437,0.527715390694749,0,1,0.0,-1.1111111111111112,2.0
AMAT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.13365470195624896,0.02082057122948925,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
IAG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.5465112115385562,-0.20534082793644468,0.08910813484268185,-0.0859621730074573,6.133123676120119,1,0,0.0,0.0,2.0
HBAN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.1831890585584044,-0.4198038384733067,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
F,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.07635398498172793,-0.3877660191588621,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
BAC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.018197093861143813,-0.21382158390797945,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
TU,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.13619687467525,0.20591674831261048,0.12042900847895428,-0.2605365961425322,1.1309307981145693,1,1,0.0,0.0,2.0
MRVL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.020369836937499004,-0.14863196207531226,-0.07761234478416423,-0.3048295945469158,-0.2624561465594994,1,1,1.1111111111111112,0.0,1.5025
QCOM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.06991584686726668,-0.018848958034610293,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
EXC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.02024418124375507,-0.08487747091265799,0.14388338574580856,0.0437739677666442,0.14069853262641063,0,0,0.0,-1.1111111111111112,2.0
PBR,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.08660460973688613,0.3507627109647562,0.46581351542622973,0.43943237497773024,0.18592120423479122,0,0,0.0,-1.1111111111111112,1.5025
TSM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.05420963668569891,0.00563190714303248,-0.0,1,0,1.1111111111111112,-1.1111111111111112,0.5075
CTRA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.07013049396412638,0.2944783026510846,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
VTRS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.04466499658812499,0.33799901693487644,-0.19244770068860206,-0.31908932935597695,-0.23208901134338328,1,1,1.1111111111111112,0.0,1.5025
MU,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.13756875619072687,0.049633596825005226,-0.008742357345537282,-0.5545765221706029,-15.735888016628799,1,1,0.0,0.0,1.5025
C,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.037277874151841785,-0.7754005845685233,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
DVN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1598139083954437,0.06419656829271722,0.23136341443079542,0.18357060666128558,0.6907484002542963,0,0,0.0,-1.1111111111111112,2.0
WMT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.052351289837388626,0.1484947956967907,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
APH,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.18263941534909456,-0.06640125081172167,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
MS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0635104463535384,-0.08106581496858185,0.04354490821891646,-0.3436247694115641,1.4585045405136177,1,1,0.0,-1.1111111111111112,2.0
PPL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.11967618434024592,-0.092699949213602,0.2529474437863808,-0.04622752058821171,0.47312668018624005,0,0,0.0,-1.1111111111111112,2.0
SONY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.09061793799753495,-0.11342283961667524,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
WFC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.07829292484922369,-0.12541647288401991,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
PFE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.02389574532006031,-0.06160205970260049,-0.023049744339101813,-0.1515298492510831,-1.0367032696116865,1,1,0.0,0.0,1.5025
PCG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.0064202325040935565,-0.2418160551927573,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
RIG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.18826940457532843,-0.22307401864689697,0.3288675235877312,0.05886818939757485,0.5724779465039036,0,0,0.0,-1.1111111111111112,2.0
CCL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.04422788669761021,0.06754654754338522,0.009084227458765678,-0.18528414615673128,4.868645891834558,1,1,0.0,0.0,2.0
B,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.38732551611872046,0.2207652101278149,0.31090855447116533,0.2207652101278149,1.245785973234269,1,0,0.0,0.0,1.5025
CSCO,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.03164355850960972,-0.09584445605257501,0.1943316387441395,-0.24340341018164444,0.16283276729463592,0,1,0.0,-1.1111111111111112,2.0
HAL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1396412421626534,-0.014880576780474768,0.2205390922120358,-0.030330758219796503,0.6331813591959301,0,1,0.0,-1.1111111111111112,1.005
LOW,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.007967973699624598,-0.3244237085314843,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
CSX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.06650248414829119,0.3062944643071389,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
WDC,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.027513989851450926,0.2995569796616191,0.28054575365217277,0.2995569796616191,0.09807309322372927,0,0,0.0,-1.1111111111111112,2.0
NOK,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.30442560555287135,-0.05836685976373848,0.497879863586455,-0.17536211898652768,0.611443900060459,0,1,0.0,-1.1111111111111112,2.0
HD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.12490341766058313,0.0808610664679296,-0.034085832606252205,-0.24885661712930565,-3.6643792482180024,1,1,0.0,0.0,2.0
MNST,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.07549724144628209,-0.192765023478901,0.41382541023861774,-0.192765023478901,0.18243742307353547,0,0,0.0,-1.1111111111111112,1.5025
SBUX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.15357407792482275,-0.3116181678579814,-0.1375403589997839,-0.42704021053958846,-1.1165746479188996,1,1,0.0,0.0,2.0
RF,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.08337908297381827,-0.3589271286318809,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
IPG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.011802691170250703,0.1469614508690464,-0.18394831480829282,-0.1812035725373094,-0.06416308397579629,1,1,1.1111111111111112,0.0,1.005
VLY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.015941291395682802,-0.10850854173264572,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
UNH,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.13834927366631283,-0.0019471962092079999,-0.08285345500308841,-0.30676084270047355,-1.6698069339553285,1,1,1.1111111111111112,0.0,2.0
NGD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.03962456056900368,-0.1197279705781305,-0.14684649163566943,0.2042464964760886,-0.2698366173249369,1,0,1.1111111111111112,0.0,2.0
HL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.015930075451013152,-0.07881646274913866,-0.01342213969800738,0.35630436264478577,-1.1868506668410026,1,0,0.0,0.0,2.0
SLB,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1873382216377376,-0.21024737997948434,0.45924314654234244,-0.24122860776722582,0.40792818150518645,0,1,0.0,-1.1111111111111112,1.5025
CMCSA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.058486782038965617,-0.1928301693070723,-0.0,1,1,1.1111111111111112,-1.1111111111111112,0.5075
EXAS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.12746722460214568,0.19692181274916945,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
BAX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.07370914255424832,0.0518164540141881,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
NEE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.06127975186397196,-0.007496883470965271,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
BKR,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.05170964934517848,-0.18203341337715412,0.32475893819588353,-0.2548010375835815,0.15922471489911383,0,1,0.0,-1.1111111111111112,1.5025
AMD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.22366316323262989,-0.19026866105945858,0.008394632097300327,-0.6753103240439136,26.64359326772151,1,1,0.0,0.0,1.5025
LEN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.5147412331857247,0.38466048232400923,-0.5370991309784068,-0.3576992933853263,-0.9583728654485928,1,1,0.0,0.0,1.005
KO,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.17396125413656463,0.077534252261149,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
CPRT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.09439491319641649,0.2641818458165183,0.06419382457838939,0.2738818825862716,1.4704671955033224,1,0,0.0,0.0,2.0
BP,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.04711850198315499,-0.15640142332612314,0.15650766422718,-0.12148749327215722,0.3010619461725513,0,0,0.0,-1.1111111111111112,1.5025
XOM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.031861659587553,-0.20162489067322967,0.24848776035671147,-0.060646244156633014,0.12822224942514132,0,0,0.0,-1.1111111111111112,2.0
JHX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.004850441390486054,-0.1305804010480101,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
ABT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.003612814462837493,0.02963936487572233,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
ITUB,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.256446814036906,0.10815605618986746,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.005
^VIX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.8704747311603204,0.7672018177537373,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
APA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.3140166778188195,0.05732078389438125,0.23971530821339948,0.26385202346925424,1.309956715568934,1,0,0.0,0.0,2.0
SHEL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.06081805695174761,-0.2724461533692032,0.2679126965884473,-0.18206864324475747,0.22700699789966636,0,0,0.0,-1.1111111111111112,1.005
CNQ,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1640279184225365,0.04821943711867066,0.4095560158908537,-0.07216022667506028,0.400501792326864,0,1,0.0,-1.1111111111111112,2.0
TEVA,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.09134533418270371,-0.1242608505089726,0.176746856065345,0.05758171283660479,0.5168144781536169,0,0,0.0,-1.1111111111111112,1.5025
BCS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.09249483036850964,-0.32150901540997945,-0.0,1,1,1.1111111111111112,-1.1111111111111112,0.5075
LYG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.016143336687148117,-0.1566413940585974,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
TSCO,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.04255820168437177,-0.1331004883700668,-0.016443726626194165,-0.17401131687983606,-2.5881117250257826,1,1,0.0,-1.1111111111111112,2.0
VZ,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.09307802436440797,-0.08542960011055821,0.1684101671879633,-0.1833944579369702,0.5526864910746344,0,1,0.0,-1.1111111111111112,2.0
BMY,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.0769547942707621,-0.258655022248895,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
NEM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.036339687060736495,0.09181496570447492,0.060279593665169516,0.09181496570447492,0.6028522233011356,0,0,0.0,-1.1111111111111112,2.0
USB,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.03460278513244333,0.017053986775034797,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
CLF,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.22478675722437474,0.1245682951784308,0.3313738841332,0.32405879317885944,0.6783478360473899,0,0,0.0,-1.1111111111111112,1.005
BBD,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.2002034634695187,0.13612983928231986,0.31301223111919185,0.14250625851869342,0.6396026850250567,0,0,0.0,-1.1111111111111112,2.0
DIS,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.005234779044499413,-0.07506938779983412,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
LUV,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.00039614779604518063,-0.21210605109838096,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
WIT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,-0.11826829695294942,-0.27179577862800847,-0.0,1,1,1.1111111111111112,-1.1111111111111112,0.5075
BSX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0489893858178207,-0.3265406563082612,-0.11118566509097998,-0.05955218623060175,-0.44060883008375334,1,0,1.1111111111111112,0.0,1.005
BB,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.5102911850256239,0.3716600572552631,0.76056445870207,0.20098943421900797,0.6709374586033822,0,1,0.0,-1.1111111111111112,2.0
LNW,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.10975430020164222,0.1283563613252046,0.1363099888669645,-0.541195798977265,0.8051816386600982,0,1,0.0,0.0,1.5025
CVX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.11552790495674033,-0.11225998393324883,0.2960465560885131,-0.1064660664810001,0.39023559835703464,0,0,0.0,-1.1111111111111112,2.0
BBWI,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.2341329987479112,0.2821748659161381,-0.07473843932890747,-0.29949201658014485,-3.132698526357277,1,1,0.0,0.0,1.5025
FAST,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.13453822976307017,0.024219580106225862,0.2765462214543652,0.007477116703112319,0.4864945507319877,0,1,0.0,-1.1111111111111112,2.0
CCJ,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.09509667135126809,-0.015572185670343713,0.17027668834766946,-0.18730826122742333,0.5584832091466363,0,1,0.0,-1.1111111111111112,1.5025
GOOG,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0511578901253287,0.06295983604608099,0.16746009336527085,-0.19877294857564787,0.3054930228286748,0,1,0.0,-1.1111111111111112,2.0
ES,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.07468760600351398,-0.0183926763082089,-0.14141821031541518,-0.10250409649397371,-0.5281328750868284,1,1,1.1111111111111112,0.0,1.5025
KR,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.058950582518264585,-0.12442717856005267,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
HPQ,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.025356293372748608,-0.0829190911105579,0.2360373074515035,-0.0384195762747934,0.10742493907645655,0,0,0.0,-1.1111111111111112,2.0
IRM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1308258272421362,-0.16787947870369097,0.07262982208842261,-0.13995568148003015,1.8012687279181727,1,0,0.0,0.0,2.0
ON,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.1709575650580922,-0.7341133353419748,0.24607535169344458,-0.8484526247075267,0.6947366482729546,0,1,0.0,-1.1111111111111112,1.5025
AZN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.008043663165865087,0.006172832306223189,-0.14492069539950017,-0.2299624443180818,-0.05550389572511553,1,1,1.1111111111111112,0.0,1.5025
TGT,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.10428171845860648,-0.17414242370693736,0.11954381450403767,-0.23157954907217884,0.8723305249313782,0,1,0.0,-1.1111111111111112,1.5025
HST,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.03026148841462793,-0.5218306586493127,-0.14411893605497464,-0.3093209991481233,-0.20997579667868618,1,0,0.0,0.0,1.5025
T,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.08445587008868811,-0.0956868304841785,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
GOOGL,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.051157835720595776,0.0629600335063109,0.16746029808226737,-0.19877284363223635,0.30549232448794356,0,1,0.0,-1.1111111111111112,2.0
LUMN,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.17622585081149156,-0.33324014438588256,0.03811452821537,-0.2913345665030083,4.623587357967795,1,0,0.0,0.0,2.0
VALE,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.37454208035901604,0.03981530204364016,0.5265425900775726,0.12255661112475069,0.7113234283742115,0,0,0.0,-1.1111111111111112,2.0
TJX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.18043075117918317,0.05265498730013877,0.0,0,0,1.1111111111111112,-1.1111111111111112,2.0
CRM,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.0,0.0,0.09571474054901892,0.2899378948996185,0.0,0,0,1.1111111111111112,-1.1111111111111112,1.5025
NFLX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.4321566054058562,0.45761076318971927,-0.13329480143890268,0.6463638056017159,-3.242111475772298,1,0,0.0,0.0,2.0
LRCX,2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.03606917224486772,-0.3409066453751517,0.153357146513084,-0.31675541328048984,0.23519720511877418,0,0,0.0,-1.1111111111111112,0.5075
CDE,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.23640214505712262,-0.7822438724188668,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
ORCL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.02984563247445005,-0.07765364400077712,-0.0,1,1,1.1111111111111112,-1.1111111111111112,0.5075
AMZN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.10545791235070447,-0.18076766623311893,-0.1796418018567937,0.035715906055181185,-0.587045505337188,1,0,1.1111111111111112,0.0,2.0
ASX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.011698385825248889,-0.37543821244789577,-0.09410382211622434,-0.3358238573570471,-0.12431360982129526,1,0,0.0,0.0,1.005
PTEN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.02085474389214626,-0.012913403402064712,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
FHN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.09761139866586528,-0.3684377167385956,-0.4783815631697118,-0.1507128204511056,-0.20404506816504636,1,0,1.1111111111111112,0.0,1.5025
KMB,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.0596119465182403,0.020645058136884407,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
OXY,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.12494191515519665,0.04117155417613447,0.0,0,0,1.1111111111111112,-1.1111111111111112,0.5075
ERIC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.33696179645315405,0.10809379518674615,-0.766841390036605,0.16088336886746468,-0.43941524392295683,1,0,1.1111111111111112,0.0,1.005
AES,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.1608718027189049,-0.3153949654551586,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
MSTR,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.056483857585022224,-0.20583203858657004,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
MRK,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.2560559384227367,0.1643058779746121,-0.1491913726166383,-0.266063033390114,-1.7162918601244943,1,1,0.0,0.0,2.0
NVDA,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.07509589687044532,0.5586791754967116,-0.5500065893028007,-0.4903608075683351,-0.13653635852915577,1,1,1.1111111111111112,0.0,1.5025
CAG,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.17693354944133388,-0.11111065098859438,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
MCHP,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.03154022633453388,-0.11105921676029826,-0.05700096790660277,-0.10965702657203977,-0.5533279081543522,1,0,0.0,-1.1111111111111112,1.005
FE,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.013808503966787199,0.08300139252151727,0.08228477580602922,-0.06599778091358441,0.1678135940886335,0,1,0.0,-1.1111111111111112,1.5025
BA,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.18633646153559857,0.01404675668688251,-0.28218911869058155,-0.2306119069513865,-0.6603247580921617,1,1,1.1111111111111112,0.0,1.005
NVO,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.052415102462105706,-0.25726551797084257,0.14659016276400186,-0.24094804675761763,0.35756220931748145,0,0,0.0,-1.1111111111111112,1.5025
EQT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.07194241555692599,-0.47755501234026393,0.1510289204017449,-0.35213649426782917,0.47634860505892096,0,0,0.0,0.0,1.5025
INFY,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.27019096377525265,-0.2227312807795805,-0.33836828175297035,0.0873041924079235,-0.7985114987004268,1,0,1.1111111111111112,0.0,2.0
UMC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.11107428108853228,0.019860834971461433,-0.39380891470458346,-0.4736265035633749,-0.28205121047565634,1,1,1.1111111111111112,0.0,2.0
JNJ,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.11996215440214249,-0.043945626013288906,0.023057019320355185,0.07883126859145709,5.202847459829188,1,0,0.0,0.0,2.0
PBR-A,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.4084218692499959,-0.14629794863732692,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
KEY,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.37581509786291145,-0.47538597043458747,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.005
CNC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.3232823011343632,0.3868717890033264,-0.0,1,0,1.1111111111111112,-1.1111111111111112,1.005
MDLZ,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.10198610303375671,0.06503630472607909,-0.0,1,0,1.1111111111111112,-1.1111111111111112,2.0
MDT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.016332669454460002,-0.1742543521323472,-0.13362692360231998,0.08188975962103762,-0.1222258884225068,1,0,1.1111111111111112,0.0,1.5025
GAP,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.13231399840282113,-0.10271939741862834,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
MSFT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.09004827800545843,0.00921419693385768,0.030037776847212094,-0.13815825028197198,2.9978343092263873,1,1,0.0,0.0,1.005
GSK,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.09595849962827338,-0.10011935759756929,-0.21092124818093655,0.05679516464147357,-0.4549494204868179,1,0,1.1111111111111112,0.0,1.5025
TXN,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.1983060180188964,-0.20653241056019983,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
GGB,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.12879959130627225,-0.3517681057249093,0.2897212639014961,-0.14409474623864574,0.44456381824312186,0,0,0.0,-1.1111111111111112,2.0
KGC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.4944687036467783,-0.28536232072292694,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
PLUG,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.15571919534575782,-0.24679178000403548,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.005
INTC,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.18629353322974274,-0.147571153088619,-0.1461962377860246,-0.11854086164421054,-1.274270364620499,1,0,1.1111111111111112,0.0,1.5025
ABEV,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.03038881801919928,-0.34165032542021545,0.0,0,1,1.1111111111111112,-1.1111111111111112,2.0
FCX,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.0999351856853771,-0.19387756593782085,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.5025
EQNR,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.13474254965321839,-0.12763497581474237,-0.0,1,1,1.1111111111111112,-1.1111111111111112,1.005
NKE,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.07182855784971692,-0.07638039362775911,0.07837585519577461,-0.09283125244052153,0.9164628273630542,0,1,0.0,-1.1111111111111112,2.0
AAPL,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.43896130922806426,-0.3022971683490173,-0.026380841807291437,-0.002269357768072258,-16.639397348826797,1,0,0.0,0.0,1.005
AMAT,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,0.02082057122948925,-0.2618700296567458,0.0,0,1,1.1111111111111112,-1.1111111111111112,1.5025
IAG,2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.0,0.0,-0.0859621730074573,-0.2324483243475689,-0.0,1,1,1.1111111111111112,-1.1111111111111112,2.0
