Train Start,Train End,Test Start,Test End,Return_Predicted_Train,Market_Return_Train,Return_Predicted_Test,Market_Return_Test
2005-09-16,2006-03-17,2006-03-20,2006-09-15,0.14183143999342385,0.14758263200149724,0.011606422918622988,0.03308415889925072
2006-03-20,2006-09-15,2006-09-18,2007-03-20,0.17666680340404284,0.03308415889925072,0.009767558600878128,0.09781630786684944
2006-09-18,2007-03-20,2007-03-21,2007-09-18,0.11668006978888099,0.09781630786684944,-0.02944416125774589,0.1079316508718339
2007-03-21,2007-09-18,2007-09-19,2008-03-19,0.12349698079604002,0.1079316508718339,-0.037269406295248116,-0.08829022931861943
2007-09-19,2008-03-19,2008-03-20,2008-09-17,0.13641263060655642,-0.08829022931861943,0.012907776022742972,-0.08968573627689932
2008-03-20,2008-09-17,2008-09-18,2009-03-19,0.1789699472128368,-0.08968573627689932,0.0468709422591061,-0.14971126480855462
2008-09-18,2009-03-19,2009-03-20,2009-09-17,0.3344015688641235,-0.14971126480855462,-0.030054804339386808,0.48576385769163216
2009-03-20,2009-09-17,2009-09-18,2010-03-19,0.3169198855858368,0.48576385769163216,0.01124462578122759,0.11931944105816508
2009-09-18,2010-03-19,2010-03-22,2010-09-17,0.12995845250796456,0.11931944105816508,0.002694937231201163,-0.00412874134629755
2010-03-22,2010-09-17,2010-09-20,2011-03-18,0.14518605160319925,-0.00412874134629755,-0.01270573044595554,0.159190838776728
2010-09-20,2011-03-18,2011-03-21,2011-09-16,0.12644634850198222,0.159190838776728,-0.02059087173381155,-0.06352711448629304
2011-03-21,2011-09-16,2011-09-19,2012-03-19,0.1519925087016548,-0.06352711448629304,0.018561334046362964,0.1624175639758113
2011-09-19,2012-03-19,2012-03-20,2012-09-17,0.16203983095271549,0.1624175639758113,0.03180177434345074,0.008939486459362196
2012-03-20,2012-09-17,2012-09-18,2013-03-21,0.15426816943115668,0.008939486459362196,0.029424576133110926,0.070377382222721
2012-09-18,2013-03-21,2013-03-22,2013-09-19,0.14920575310676545,0.070377382222721,-0.01122763089834439,0.12892206886752972
2013-03-22,2013-09-19,2013-09-20,2014-03-21,0.17045171933345268,0.12892206886752972,0.022732543425610183,0.12178283579535741
2013-09-20,2014-03-21,2014-03-24,2014-09-19,0.11650953660413593,0.12178283579535741,0.010151591821404802,0.07789044449553052
2014-03-24,2014-09-19,2014-09-22,2015-03-23,0.10098276711715316,0.07789044449553052,-0.002918182389491368,0.033286441855551754
2014-09-22,2015-03-23,2015-03-24,2015-09-21,0.13179864640835295,0.033286441855551754,0.012737080221814094,-0.0909512691297451
2015-03-24,2015-09-21,2015-09-22,2016-03-22,0.16923479913644146,-0.0909512691297451,-0.03874518432286124,0.12595775920726318
2015-09-22,2016-03-22,2016-03-23,2016-09-20,0.1994978121140263,0.12595775920726318,-0.0016960785105539283,0.14596932625227144
2016-03-23,2016-09-20,2016-09-21,2017-03-22,0.1369922501507667,0.14596932625227144,0.026706708749130358,0.10772717987481067
2016-09-21,2017-03-22,2017-03-23,2017-09-20,0.11423647488057215,0.10772717987481067,0.04151573299131735,0.09575652741127053
2017-03-23,2017-09-20,2017-09-21,2018-03-22,0.10328172044663274,0.09575652741127053,0.002215979076368463,0.09340799183596425
2017-09-21,2018-03-22,2018-03-23,2018-09-20,0.1751082580926718,0.09340799183596425,-0.017033632379671038,0.08430821418550498
2018-03-23,2018-09-20,2018-09-21,2019-03-25,0.1119991407944501,0.08430821418550498,0.021180607753908714,-0.016293583899546
2018-09-21,2019-03-25,2019-03-26,2019-09-23,0.15826595158088436,-0.016293583899546,0.01462396037807228,0.0433508600068281
2019-03-26,2019-09-23,2019-09-24,2020-03-24,0.15024183100208904,0.0433508600068281,-0.007862642726672333,-0.2131834191372334
2019-09-24,2020-03-24,2020-03-25,2020-09-22,0.17593599695963194,-0.2131834191372334,-0.08194931889259553,0.3661191883188951
2020-03-25,2020-09-22,2020-09-23,2021-03-24,0.21280638417204148,0.3661191883188951,0.0054084314552502325,0.3722053234483033
2020-09-23,2021-03-24,2021-03-25,2021-09-22,0.20004846268622153,0.3722053234483033,0.007367757060344406,0.10012401548202415
2021-03-25,2021-09-22,2021-09-23,2022-03-23,0.14194265379152518,0.10012401548202415,0.016715322654940155,0.10503458178004889
2021-09-23,2022-03-23,2022-03-24,2022-09-22,0.20558307467281192,0.10503458178004889,0.008906427374789559,-0.16565708858858533
2022-03-24,2022-09-22,2022-09-23,2023-03-24,0.19675640739075986,-0.16565708858858533,-0.03538356489461081,0.1256398660096686
2022-09-23,2023-03-24,2023-03-27,2023-09-25,0.1714849856908594,0.1256398660096686,0.05992457715436068,0.07066487641922935
2023-03-27,2023-09-25,2023-09-26,2024-03-26,0.1850141860081849,0.07066487641922935,-0.026986071323718306,0.19194619452186804
2023-09-26,2024-03-26,2024-03-27,2024-09-25,0.18335931650039897,0.19194619452186804,0.012011617636427788,0.07714262024270375
2024-03-27,2024-09-25,2024-09-26,2025-03-28,0.18344946185260175,0.07714262024270375,-0.02011952044335251,-0.012403521193592337
2024-09-26,2025-03-28,2025-03-31,2025-09-29,0.169804397503758,-0.012403521193592337,-0.010357137135743632,0.1917334897945112
